,ID 740,ID 740,ID 740,ID 740,ID 740,ID 740,ID 740,ID 795,ID 795,ID 795,ID 795,ID 795,ID 795,ID 795,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 867,ID 867,ID 867,ID 867,ID 867,ID 867,ID 867,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 635,ID 635,ID 635,ID 635,ID 635,ID 635,ID 635,ID 621,ID 621,ID 621,ID 621,ID 621,ID 621,ID 621,ID 890,ID 890,ID 890,ID 890,ID 890,ID 890,ID 890,ID 874,ID 874,ID 874,ID 874,ID 874,ID 874,ID 874,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 773,ID 773,ID 773,ID 773,ID 773,ID 773,ID 773,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 920,ID 920,ID 920,ID 920,ID 920,ID 920,ID 920,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041
00:14.751,-43.327,81.828,5.743,-0.132,86.215,86.498,88.08,-40.861,81.3,5.599,-0.055,84.280,84.032,85.95,-45.488,81.787,5.871,-0.068,89.155,88.659,89.57,-45.473,82.336,5.947,-0.102,89.103,88.644,90.09,-42.01,82.261,5.912,-0.112,86.136,85.181,87.46,-44.49,82.387,5.615,-0.087,89.000,87.661,89.34,-43.262,82.778,5.627,-0.249,87.158,86.433,88.74,-38.383,83.411,5.594,-0.056,84.000,81.555,85.70,-42.232,82.923,5.804,-0.113,86.798,85.403,88.11,-39.44,82.71,5.658,-0.014,84.925,82.611,86.00,-45.384,83.204,6.000,-0.053,90.170,88.555,90.47,-43.968,83.007,5.728,-0.181,89.644,87.139,89.45,-37.706,81.817,5.629,-0.043,84.127,80.878,84.06,-39.347,83.767,5.631,-0.031,83.972,82.527,86.73,-37.21,82.426,5.757,-0.035,82.425,80.384,84.25,-47.816,82.477,6.079,-0.060,93.562,90.986,91.68,-37.608,84.135,5.645,-0.013,83.822,80.780,85.54,-41.197,81.855,5.724,-0.098,86.937,84.368,86.53,-40.451,82.501,5.412,-0.134,86.548,83.707,86.42,-48.452,83.655,6.113,-0.086,94.884,91.622,93.03,-43.522,83.42,5.702,-0.078,90.468,86.693,89.37
00:14.852,-43.898,81.854,5.724,-0.135,86.215,87.069,88.50,-41.418,81.302,5.588,-0.058,84.280,84.589,86.38,-45.901,81.783,5.847,-0.078,89.155,89.072,90.00,-45.98,82.327,5.941,-0.099,89.103,89.151,90.37,-42.515,82.202,5.891,-0.118,86.136,85.686,87.87,-44.981,82.35,5.624,-0.076,89.000,88.152,89.72,-43.909,82.877,5.593,-0.254,87.158,87.080,89.12,-39.044,83.385,5.596,-0.052,84.000,82.215,86.12,-42.787,82.917,5.773,-0.125,86.798,85.958,88.50,-39.972,82.722,5.658,-0.014,84.925,83.143,86.37,-46.068,83.217,6.002,-0.049,90.170,89.239,90.93,-44.465,83.019,5.697,-0.189,89.644,87.636,89.78,-38.408,81.804,5.630,-0.040,84.127,81.580,84.52,-39.795,83.762,5.627,-0.031,83.972,82.966,87.05,-37.683,82.493,5.727,-0.050,82.425,80.855,84.60,-48.418,82.419,6.085,-0.053,93.562,91.588,92.13,-38.273,84.121,5.671,0.003,83.822,81.445,86.09,-41.822,81.792,5.708,-0.101,86.937,84.993,87.01,-40.93,82.5,5.401,-0.133,86.548,84.101,86.94,-49.03,83.654,6.107,-0.085,94.884,92.200,93.41,-44.166,83.455,5.708,-0.070,90.468,87.337,89.76
00:14.952,-44.35,81.867,5.704,-0.139,87.341,87.521,88.92,-42.065,81.151,5.577,-0.061,85.453,85.236,86.78,-46.141,81.791,5.823,-0.088,90.167,89.312,90.29,-46.75,82.251,5.935,-0.096,90.468,89.921,90.73,-43.048,82.126,5.870,-0.124,87.571,86.219,88.19,-45.42,82.396,5.633,-0.066,89.000,88.591,90.04,-44.707,82.882,5.559,-0.259,88.770,87.878,89.65,-39.608,83.314,5.598,-0.048,84.000,82.779,86.57,-43.268,82.926,5.742,-0.136,87.951,86.439,88.89,-40.551,82.735,5.657,-0.013,86.029,83.722,86.76,-46.806,83.239,6.003,-0.045,91.455,89.977,91.42,-44.824,83.003,5.666,-0.196,89.644,87.990,90.14,-38.973,81.772,5.631,-0.037,84.127,82.144,85.00,-40.362,83.765,5.624,-0.031,83.972,83.533,87.37,-38.213,82.525,5.698,-0.065,83.787,81.385,84.98,-48.843,82.391,6.092,-0.043,93.562,92.013,92.52,-38.859,84.162,5.683,0.009,83.822,82.030,86.55,-42.42,81.719,5.694,-0.103,88.293,85.591,87.41,-41.523,82.485,5.397,-0.127,87.815,84.694,87.28,-49.701,83.651,6.103,-0.082,94.884,92.871,93.82,-44.951,83.536,5.717,-0.062,90.468,88.122,90.24
00:15.051,-44.901,81.848,5.681,-0.143,87.341,88.072,89.25,-42.377,81.07,5.557,-0.068,85.453,85.548,87.13,-46.594,81.797,5.792,-0.099,90.167,89.765,90.46,-47.466,82.204,5.931,-0.093,90.468,90.637,91.22,-43.601,82.056,5.850,-0.127,87.571,86.772,88.51,-45.988,82.489,5.623,-0.067,89.000,89.159,90.38,-45.27,82.929,5.556,-0.248,88.770,88.441,90.22,-39.935,83.313,5.597,-0.045,85.240,83.106,86.92,-43.968,82.914,5.723,-0.139,87.951,87.139,89.23,-41.085,82.75,5.654,-0.014,86.029,84.256,87.18,-47.549,83.213,6.009,-0.039,91.455,90.720,91.96,-45.363,83.017,5.663,-0.187,89.644,88.534,90.39,-39.607,81.778,5.639,-0.031,85.405,82.778,85.38,-40.924,83.777,5.612,-0.035,84.989,84.095,87.77,-38.834,82.51,5.671,-0.075,83.787,82.005,85.37,-49.324,82.426,6.081,-0.046,94.627,92.494,92.80,-39.424,84.195,5.711,0.022,85.148,82.595,86.99,-42.944,81.65,5.701,-0.094,88.293,86.115,87.78,-42.089,82.554,5.408,-0.115,87.815,85.260,87.69,-50.417,83.627,6.100,-0.080,96.164,93.587,94.29,-45.575,83.618,5.725,-0.054,91.909,88.746,90.85
00:15.152,-45.484,81.804,5.658,-0.148,88.344,88.655,89.63,-42.681,81.301,5.537,-0.074,85.453,85.852,87.29,-47.035,81.815,5.761,-0.110,90.167,90.206,90.79,-48.137,82.204,5.926,-0.091,91.959,91.307,91.69,-44.131,82.015,5.830,-0.131,88.666,87.302,88.85,-46.534,82.554,5.613,-0.069,90.517,89.705,90.85,-45.767,83.012,5.553,-0.236,90.126,88.938,90.65,-40.367,83.322,5.597,-0.043,85.240,83.538,87.15,-44.575,82.99,5.703,-0.142,89.133,87.746,89.72,-41.665,82.731,5.650,-0.015,87.142,84.836,87.56,-48.218,83.149,6.015,-0.034,92.936,91.388,92.46,-46.048,83.05,5.660,-0.179,91.050,89.219,90.78,-40.186,81.787,5.648,-0.025,85.405,83.357,85.83,-41.514,83.758,5.601,-0.040,84.989,84.685,88.18,-39.376,82.472,5.644,-0.085,84.939,82.547,85.80,-49.854,82.467,6.070,-0.050,94.627,93.024,93.16,-40.307,84.202,5.740,0.035,85.148,83.478,87.41,-43.527,81.583,5.708,-0.085,89.424,86.698,88.10,-42.831,82.593,5.419,-0.103,88.970,86.002,88.14,-51.017,83.597,6.097,-0.077,96.164,94.187,94.78,-46.087,83.649,5.734,-0.046,91.909,89.258,91.35
00:15.251,-46.063,81.743,5.635,-0.152,88.344,89.234,90.01,-43.04,81.382,5.517,-0.081,86.702,86.211,87.67,-47.681,81.832,5.729,-0.122,91.299,90.852,91.11,-48.799,82.188,5.922,-0.088,91.959,91.969,92.17,-44.686,82,5.810,-0.135,88.666,87.857,89.20,-47.042,82.586,5.603,-0.070,90.517,90.213,91.28,-46.22,83.074,5.550,-0.225,90.126,89.391,91.06,-40.869,83.366,5.596,-0.041,85.240,84.040,87.46,-45.203,82.996,5.684,-0.145,89.133,88.374,90.20,-42.283,82.689,5.647,-0.016,87.142,85.448,87.96,-48.764,83.071,6.021,-0.029,92.936,91.934,92.89,-46.77,83.029,5.658,-0.170,91.050,89.941,91.29,-40.731,81.759,5.657,-0.018,86.618,83.902,86.25,-42.052,83.709,5.589,-0.044,86.142,85.223,88.58,-39.867,82.444,5.618,-0.095,84.939,83.038,86.16,-50.471,82.445,6.059,-0.053,95.640,93.641,93.57,-41.043,84.218,5.768,0.048,86.596,84.214,88.04,-44.106,81.542,5.715,-0.077,89.424,87.277,88.47,-43.677,82.565,5.429,-0.091,88.970,86.848,88.69,-51.599,83.544,6.094,-0.074,97.481,94.769,95.19,-46.639,83.637,5.743,-0.038,93.051,89.810,91.74
00:15.351,-46.513,81.727,5.612,-0.157,89.506,89.684,90.37,-43.653,81.495,5.497,-0.088,86.702,86.824,87.98,-48.363,81.81,5.698,-0.133,91.299,91.533,91.58,-49.347,82.184,5.918,-0.085,93.307,92.517,92.62,-45.117,82.113,5.790,-0.139,89.741,88.288,89.58,-47.541,82.592,5.593,-0.072,91.573,90.712,91.66,-46.595,83.159,5.547,-0.213,90.126,89.766,91.42,-41.391,83.387,5.596,-0.039,86.496,84.562,87.85,-45.72,82.963,5.664,-0.148,90.396,88.891,90.65,-42.812,82.678,5.644,-0.017,88.346,85.983,88.37,-49.239,83.032,6.027,-0.024,94.162,92.409,93.22,-47.502,83.133,5.655,-0.162,92.458,90.673,91.78,-41.037,81.813,5.666,-0.012,86.618,84.208,86.61,-42.632,83.639,5.578,-0.048,86.142,85.803,88.93,-40.339,82.451,5.591,-0.105,85.977,83.510,86.49,-51.155,82.398,6.048,-0.056,96.930,94.325,93.99,-41.624,84.235,5.797,0.061,87.894,84.795,88.57,-44.685,81.52,5.721,-0.068,90.571,87.856,88.85,-44.204,82.523,5.440,-0.079,90.604,87.375,89.27,-52.152,83.544,6.090,-0.072,98.599,95.322,95.56,-47.24,83.586,5.751,-0.030,94.187,90.411,92.12
00:15.452,-47.09,81.728,5.589,-0.161,89.506,90.261,90.68,-44.247,81.659,5.477,-0.095,87.704,87.418,88.49,-49.035,81.738,5.667,-0.144,92.628,92.205,92.05,-49.973,82.156,5.907,-0.085,93.307,93.143,93.01,-45.591,82.195,5.768,-0.142,89.741,88.762,89.97,-48.091,82.572,5.590,-0.068,91.573,91.261,92.02,-46.963,83.251,5.516,-0.213,91.471,90.134,91.75,-41.97,83.379,5.618,-0.023,86.496,85.141,88.23,-46.305,82.928,5.626,-0.160,90.396,89.476,90.99,-43.253,82.741,5.641,-0.017,88.346,86.424,88.73,-49.73,83.002,6.022,-0.023,94.162,92.900,93.53,-48.036,83.14,5.636,-0.161,92.458,91.206,92.37,-41.637,81.779,5.665,-0.010,86.618,84.808,86.87,-43.061,83.643,5.572,-0.047,87.265,86.232,89.29,-40.837,82.492,5.569,-0.110,85.977,84.008,86.83,-51.738,82.329,6.041,-0.056,96.930,94.908,94.44,-42.082,84.2,5.834,0.078,87.894,85.253,89.00,-45.243,81.5,5.721,-0.063,90.571,88.414,89.24,-44.763,82.469,5.427,-0.079,90.604,87.934,89.61,-52.681,83.494,6.080,-0.072,98.599,95.851,95.95,-47.843,83.537,5.750,-0.027,94.187,91.013,92.51
00:15.551,-47.629,81.756,5.588,-0.154,90.531,90.800,91.09,-44.807,81.707,5.442,-0.107,87.704,87.978,89.03,-49.548,81.712,5.659,-0.141,92.628,92.718,92.47,-50.523,82.124,5.906,-0.081,94.467,93.693,93.43,-46.327,82.203,5.763,-0.137,89.741,89.498,90.36,-48.567,82.554,5.576,-0.071,92.624,91.737,92.39,-47.637,83.407,5.492,-0.215,91.471,90.808,92.08,-42.462,83.335,5.621,-0.020,87.608,85.633,88.64,-46.851,82.89,5.619,-0.155,91.479,90.022,91.38,-43.784,82.78,5.636,-0.018,88.346,86.955,89.09,-50.319,83.005,6.009,-0.029,94.162,93.489,93.86,-48.652,83.181,5.627,-0.157,93.728,91.816,92.76,-42.257,81.794,5.661,-0.012,88.069,85.428,87.27,-43.597,83.641,5.565,-0.049,87.265,86.768,89.59,-41.3,82.586,5.552,-0.112,85.977,84.471,87.21,-52.295,82.257,6.034,-0.056,96.930,95.465,94.80,-42.492,84.212,5.848,0.081,87.894,85.663,89.29,-45.898,81.461,5.722,-0.059,91.728,89.069,89.62,-45.337,82.462,5.428,-0.075,91.654,88.508,89.97,-53.269,83.458,6.071,-0.073,98.599,96.439,96.29,-48.633,83.541,5.756,-0.023,94.187,91.803,92.90
00:15.651,-48.002,81.812,5.587,-0.146,90.531,91.172,91.49,-45.298,81.735,5.408,-0.120,88.872,88.469,89.46,-50.117,81.689,5.651,-0.138,93.812,93.287,92.81,-51.139,82.105,5.904,-0.078,94.467,94.309,93.80,-47.124,82.149,5.759,-0.132,91.400,90.295,90.88,-49.05,82.561,5.562,-0.074,92.624,92.220,92.72,-48.379,83.503,5.469,-0.216,92.541,91.549,92.66,-42.862,83.26,5.624,-0.017,87.608,86.033,88.95,-47.617,82.818,5.613,-0.151,91.479,90.788,91.74,-44.381,82.813,5.630,-0.020,89.849,87.552,89.49,-50.813,83.04,5.995,-0.034,95.722,93.983,94.27,-49.298,83.153,5.618,-0.154,93.728,92.468,93.22,-42.876,81.826,5.656,-0.014,88.069,86.047,87.72,-44.099,83.641,5.557,-0.050,87.265,87.270,89.97,-41.86,82.63,5.536,-0.114,87.413,85.031,87.60,-52.906,82.208,6.027,-0.057,98.090,96.076,95.14,-42.869,84.162,5.862,0.084,87.894,86.040,89.59,-46.442,81.455,5.724,-0.055,91.728,89.613,90.06,-45.776,82.472,5.429,-0.071,91.654,88.947,90.37,-53.948,83.413,6.061,-0.073,99.737,97.118,96.68,-49.171,83.531,5.762,-0.018,95.598,92.341,93.46
00:15.751,-48.541,81.796,5.587,-0.138,90.531,91.711,91.79,-45.708,81.761,5.373,-0.132,88.872,88.879,89.83,-50.678,81.627,5.643,-0.134,93.812,93.848,93.20,-51.76,82.074,5.902,-0.075,95.634,94.930,94.22,-47.66,82.186,5.754,-0.127,91.400,90.831,91.41,-49.624,82.563,5.549,-0.077,92.624,92.794,93.06,-48.933,83.638,5.446,-0.218,92.541,92.103,93.25,-43.414,83.248,5.627,-0.013,87.608,86.585,89.18,-48.25,82.802,5.607,-0.147,92.796,91.420,92.23,-45.012,82.848,5.625,-0.021,89.849,88.183,89.94,-51.343,83.006,5.982,-0.040,95.722,94.513,94.65,-50.056,83.26,5.609,-0.151,94.990,93.226,93.66,-43.452,81.841,5.651,-0.016,89.308,86.623,88.18,-44.737,83.622,5.549,-0.051,88.733,87.908,90.33,-42.388,82.655,5.520,-0.117,87.413,85.559,88.03,-53.524,82.184,6.019,-0.057,98.090,96.694,95.54,-43.555,84.163,5.876,0.086,89.159,86.726,89.82,-46.938,81.475,5.725,-0.051,92.927,90.109,90.44,-46.013,82.506,5.431,-0.067,92.666,89.184,90.69,-54.621,83.381,6.052,-0.074,99.737,97.791,97.13,-49.825,83.528,5.768,-0.014,95.598,92.995,93.83
00:15.852,-49.192,81.722,5.586,-0.130,91.988,92.362,92.16,-46.012,81.756,5.338,-0.145,88.872,89.183,90.13,-51.231,81.608,5.634,-0.131,94.951,94.401,93.55,-52.355,82.082,5.901,-0.071,95.634,95.525,94.63,-48.246,82.199,5.749,-0.122,92.739,91.416,91.81,-50.19,82.613,5.535,-0.080,94.157,93.360,93.47,-49.481,83.699,5.423,-0.219,93.857,92.651,93.74,-43.978,83.257,5.630,-0.010,89.051,87.149,89.56,-48.545,82.81,5.601,-0.142,92.796,91.715,92.67,-45.6,82.843,5.620,-0.023,91.072,88.771,90.41,-51.866,82.977,5.969,-0.045,96.740,95.036,95.00,-50.409,83.207,5.601,-0.148,94.990,93.579,94.27,-43.995,81.834,5.647,-0.018,89.308,87.166,88.60,-45.335,83.612,5.541,-0.052,88.733,88.506,90.76,-43.008,82.603,5.504,-0.119,88.503,86.179,88.42,-54.121,82.188,6.012,-0.058,99.321,97.291,95.96,-44.187,84.201,5.890,0.089,89.159,87.358,90.31,-47.56,81.476,5.726,-0.048,92.927,90.725,90.80,-46.533,82.546,5.432,-0.063,92.666,89.704,90.88,-55.206,83.316,6.043,-0.075,101.085,98.376,97.58,-50.297,83.488,5.774,-0.009,96.784,93.467,94.29
00:15.952,-49.847,81.685,5.585,-0.123,91.988,93.017,92.57,-46.284,81.722,5.304,-0.157,90.082,89.455,90.35,-51.889,81.608,5.626,-0.128,94.951,95.059,93.93,-52.933,82.097,5.899,-0.068,96.850,96.103,95.06,-48.876,82.321,5.745,-0.117,92.739,92.046,92.24,-50.764,82.598,5.521,-0.082,94.157,93.934,93.91,-49.557,83.868,5.429,-0.200,93.857,92.722,94.17,-44.601,83.281,5.613,-0.018,89.051,87.772,89.97,-49.041,82.779,5.595,-0.134,92.796,92.211,92.88,-46.22,82.822,5.624,-0.020,91.072,89.391,90.82,-52.477,82.942,5.965,-0.044,96.740,95.647,95.35,-50.911,83.196,5.580,-0.148,96.101,94.081,94.48,-44.591,81.853,5.635,-0.022,90.427,87.762,88.97,-45.88,83.598,5.533,-0.053,89.968,89.051,91.18,-43.618,82.525,5.498,-0.115,88.503,86.789,88.82,-54.802,82.224,5.990,-0.065,99.321,97.972,96.39,-44.856,84.169,5.906,0.091,90.477,88.027,90.78,-48.105,81.504,5.720,-0.046,94.039,91.275,91.24,-46.874,82.577,5.438,-0.054,92.666,90.045,91.27,-55.761,83.245,6.033,-0.077,101.085,98.931,97.95,-50.769,83.453,5.755,-0.018,96.784,93.939,94.60
00:16.052,-50.421,81.701,5.596,-0.111,93.299,93.591,93.01,-46.749,81.795,5.280,-0.161,90.082,89.920,90.51,-52.541,81.569,5.633,-0.118,96.161,95.711,94.40,-53.415,82.097,5.897,-0.066,96.850,96.585,95.48,-49.364,82.443,5.754,-0.107,93.962,92.534,92.77,-51.35,82.523,5.517,-0.079,95.297,94.520,94.30,-49.855,83.966,5.423,-0.193,93.857,93.025,94.35,-45.525,83.271,5.605,-0.020,90.238,88.696,90.43,-49.524,82.773,5.584,-0.134,94.213,92.694,93.21,-46.747,82.82,5.628,-0.016,92.281,89.918,91.25,-52.959,82.944,5.946,-0.051,97.875,96.129,95.76,-51.308,83.182,5.569,-0.147,96.101,94.478,94.83,-44.954,81.876,5.613,-0.032,90.427,88.125,89.41,-46.454,83.576,5.533,-0.050,89.968,89.625,91.55,-44.113,82.486,5.501,-0.107,89.740,87.284,89.20,-55.432,82.22,5.982,-0.066,100.599,98.602,96.89,-45.541,84.157,5.902,0.084,90.477,88.712,91.23,-48.551,81.521,5.707,-0.051,94.039,91.721,91.65,-47.434,82.51,5.425,-0.058,93.769,90.605,91.54,-56.232,83.204,6.022,-0.078,102.233,99.402,98.29,-51.226,83.412,5.736,-0.027,96.784,94.396,94.91
00:16.152,-51.139,81.719,5.606,-0.100,93.299,94.309,93.42,-47.427,81.86,5.257,-0.164,90.082,90.598,90.89,-53.154,81.517,5.641,-0.108,96.161,96.324,94.83,-53.915,82.077,5.894,-0.064,97.910,97.085,95.82,-49.976,82.515,5.763,-0.096,93.962,93.146,93.20,-51.969,82.443,5.514,-0.076,95.297,95.139,94.66,-50.311,84.052,5.417,-0.185,93.857,93.481,94.63,-46.27,83.262,5.598,-0.023,90.238,89.441,91.07,-49.926,82.761,5.572,-0.133,94.213,93.096,93.55,-47.177,82.868,5.633,-0.012,92.281,90.348,91.62,-53.447,82.961,5.927,-0.059,97.875,96.617,96.10,-51.705,83.158,5.557,-0.145,96.101,94.875,95.10,-45.445,81.886,5.591,-0.042,90.427,88.616,89.68,-47.015,83.623,5.533,-0.047,91.087,90.186,91.95,-44.69,82.534,5.504,-0.099,89.740,87.856,89.52,-56.033,82.165,5.974,-0.067,100.599,99.203,97.33,-46.028,84.153,5.898,0.077,91.832,89.199,91.71,-49.112,81.542,5.693,-0.056,94.039,92.282,91.97,-47.871,82.484,5.413,-0.062,93.769,91.041,91.88,-56.763,83.148,6.011,-0.080,102.233,99.933,98.60,-51.826,83.424,5.718,-0.036,98.189,94.996,95.20
00:16.252,-51.681,81.73,5.617,-0.089,94.598,94.851,93.94,-48.073,81.889,5.233,-0.168,91.504,91.243,91.42,-53.625,81.518,5.648,-0.098,97.430,96.795,95.23,-54.55,82.075,5.892,-0.061,97.910,97.720,96.16,-50.569,82.567,5.772,-0.086,95.078,93.739,93.69,-52.434,82.432,5.511,-0.073,96.512,95.604,95.04,-51.096,84.119,5.411,-0.178,95.299,94.266,95.01,-46.847,83.251,5.591,-0.025,91.914,90.018,91.59,-50.423,82.827,5.560,-0.133,94.213,93.593,93.82,-47.698,82.905,5.638,-0.008,92.281,90.869,91.96,-54.057,83.013,5.908,-0.066,97.875,97.227,96.46,-52.148,83.114,5.546,-0.144,97.403,95.318,95.36,-45.851,81.912,5.570,-0.052,91.882,89.022,90.04,-47.495,83.666,5.532,-0.044,91.087,90.666,92.38,-45.312,82.543,5.507,-0.091,90.812,88.483,89.96,-56.539,82.139,5.966,-0.068,101.831,99.709,97.72,-46.542,84.136,5.894,0.070,91.832,89.713,92.05,-49.65,81.547,5.679,-0.060,95.598,92.820,92.39,-48.498,82.451,5.400,-0.065,94.770,91.668,92.17,-57.306,83.114,6.000,-0.081,103.245,100.443,98.93,-52.395,83.456,5.699,-0.045,98.189,95.565,95.64
00:16.351,-52.336,81.746,5.627,-0.077,94.598,95.506,94.34,-48.604,81.942,5.210,-0.172,91.504,91.774,91.90,-54.187,81.502,5.655,-0.088,97.430,97.357,95.56,-55.24,82.019,5.890,-0.059,99.045,98.410,96.61,-51.317,82.545,5.781,-0.075,95.078,94.487,94.14,-53.009,82.394,5.508,-0.070,96.512,96.179,95.36,-52.044,84.159,5.405,-0.170,95.299,95.214,95.61,-47.327,83.206,5.584,-0.028,91.914,90.498,91.99,-51.059,82.892,5.548,-0.132,95.601,94.229,94.22,-48.313,82.933,5.643,-0.004,93.766,91.483,92.35,-54.726,83.016,5.888,-0.073,99.462,97.896,96.92,-52.589,83.033,5.535,-0.143,97.403,95.759,95.64,-46.445,81.894,5.548,-0.062,91.882,89.616,90.34,-48.015,83.711,5.532,-0.041,92.132,91.185,92.74,-45.956,82.576,5.511,-0.083,90.812,89.127,90.41,-57.023,82.124,5.957,-0.068,101.831,100.185,98.06,-47.199,84.109,5.890,0.063,92.833,90.370,92.40,-50.078,81.541,5.666,-0.065,95.598,93.248,92.77,-49.104,82.482,5.388,-0.069,94.770,92.274,92.59,-57.957,83.024,5.989,-0.083,103.245,101.095,99.29,-52.828,83.491,5.680,-0.053,99.364,95.998,96.06
00:16.451,-52.885,81.714,5.638,-0.066,95.783,96.055,94.81,-48.918,81.914,5.193,-0.169,92.674,92.088,92.31,-54.693,81.564,5.653,-0.081,98.457,97.863,95.95,-55.793,82.015,5.892,-0.054,99.045,98.963,97.06,-52.025,82.522,5.787,-0.066,96.413,95.195,94.65,-53.522,82.389,5.514,-0.062,97.547,96.692,95.74,-52.898,84.15,5.423,-0.150,97.031,96.068,96.31,-47.695,83.204,5.573,-0.031,92.972,90.866,92.30,-51.557,82.976,5.541,-0.127,95.601,94.727,94.72,-48.936,82.922,5.641,-0.005,93.766,92.106,92.80,-55.353,82.99,5.858,-0.085,99.462,98.523,97.40,-53.04,83.004,5.524,-0.138,97.403,96.210,95.90,-46.992,81.942,5.533,-0.066,91.882,90.163,90.75,-48.747,83.678,5.529,-0.040,92.132,91.917,93.14,-46.591,82.525,5.504,-0.080,92.078,89.762,90.89,-57.556,82.127,5.949,-0.069,101.831,100.717,98.39,-47.766,84.147,5.893,0.061,92.833,90.936,92.85,-50.636,81.558,5.649,-0.070,95.598,93.806,93.07,-49.672,82.533,5.370,-0.075,96.003,92.842,93.05,-58.615,82.952,5.983,-0.082,104.445,101.755,99.69,-53.29,83.526,5.652,-0.065,99.364,96.460,96.39
00:16.552,-53.49,81.661,5.634,-0.065,95.783,96.660,95.18,-49.396,81.845,5.179,-0.167,92.674,92.566,92.51,-55.251,81.636,5.639,-0.084,98.457,98.421,96.35,-56.38,82.032,5.894,-0.051,100.289,99.550,97.44,-52.615,82.519,5.789,-0.062,97.699,95.785,95.14,-54.073,82.425,5.529,-0.051,98.601,97.243,96.10,-53.355,84.107,5.449,-0.128,98.332,96.525,96.91,-48.017,83.22,5.572,-0.029,92.972,91.187,92.56,-52.096,83.035,5.526,-0.128,96.739,95.266,95.13,-49.672,82.907,5.643,-0.003,94.998,92.842,93.24,-55.913,82.935,5.844,-0.088,100.751,99.083,97.82,-53.553,82.974,5.498,-0.145,98.741,96.723,96.20,-47.585,81.902,5.526,-0.067,93.425,90.756,91.17,-49.295,83.672,5.532,-0.036,93.383,92.465,93.64,-47.154,82.451,5.507,-0.074,93.265,90.325,91.30,-58.073,82.137,5.941,-0.070,103.354,101.234,98.77,-48.397,84.167,5.896,0.060,94.056,91.567,93.28,-51.209,81.621,5.632,-0.075,97.121,94.379,93.48,-50.157,82.562,5.351,-0.080,97.044,93.327,93.48,-59.26,82.854,5.977,-0.081,105.740,102.336,100.10,-53.634,83.502,5.623,-0.076,100.587,96.804,96.74
00:16.652,-54.181,81.61,5.629,-0.064,96.946,97.351,95.57,-49.928,81.754,5.165,-0.165,92.674,93.098,92.80,-55.701,81.687,5.625,-0.087,99.529,98.871,96.79,-56.969,82.016,5.895,-0.047,100.289,100.133,97.87,-53.038,82.636,5.790,-0.057,97.699,96.208,95.55,-54.721,82.445,5.544,-0.039,98.601,97.891,96.52,-53.764,84.112,5.476,-0.107,98.332,96.934,97.20,-48.56,83.231,5.571,-0.028,92.972,91.730,92.80,-52.672,83.122,5.512,-0.129,96.739,95.842,95.55,-50.25,82.886,5.646,-0.002,94.998,93.420,93.75,-56.608,82.851,5.831,-0.090,100.751,99.778,98.18,-54.126,82.994,5.471,-0.152,98.741,97.296,96.54,-48.014,81.89,5.518,-0.067,93.425,91.184,91.56,-49.804,83.662,5.535,-0.032,93.383,92.974,94.02,-47.706,82.412,5.509,-0.069,93.265,90.877,91.64,-58.625,82.14,5.933,-0.070,103.354,101.779,99.14,-49.063,84.229,5.899,0.058,94.056,92.233,93.74,-51.728,81.654,5.615,-0.080,97.121,94.898,93.93,-50.644,82.561,5.333,-0.086,97.044,93.814,93.85,-59.842,82.78,5.971,-0.080,105.740,102.922,100.49,-54.192,83.51,5.595,-0.088,100.587,97.362,96.97
