,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734
00:07.673,-80.074,73.541,6.710,0.015,47.723,53.178,108.55,-81.091,72.791,6.706,-0.087,48.852,54.436,108.76,-79.097,74.297,6.479,-0.003,46.630,51.943,108.34,-80.498,73.391,6.503,-0.072,46.120,53.603,108.74,-80.743,74.232,6.648,0.027,48.287,53.265,109.39,-81.172,73.634,6.583,-0.106,48.342,53.975,109.47,-78.052,75.969,6.274,0.012,45.016,50.116,108.78,-82.04,73.497,6.821,-0.008,48.107,54.666,110.04,-82.281,72.957,6.643,-0.103,49.769,55.209,109.71,-81.014,74.689,6.504,-0.025,49.291,53.188,110.17,-82.445,74.287,6.664,-0.006,49.952,54.436,110.81,-81.117,75.616,6.932,0.398,44.768,44.767,110.91,-81.777,75.256,6.788,0.260,45.500,45.644,111.19,-81.246,75.941,6.871,0.426,45.152,44.675,111.02,0,0,0.172,-0.345,8.000,8.000,.00,-82.383,76.128,6.864,0.327,45.427,45.560,112.07,-82.724,73.393,6.986,0.252,47.168,47.917,110.40
00:07.772,-80.576,73.191,6.698,0.006,48.980,53.790,108.62,-81.647,72.324,6.675,-0.101,50.055,55.162,108.81,-79.567,73.952,6.472,-0.007,47.859,52.525,108.47,-80.947,72.937,6.503,-0.067,47.429,54.232,108.82,-80.903,74.182,6.632,0.015,48.287,53.421,109.58,-81.6,73.199,6.543,-0.124,49.459,54.540,109.46,-78.56,75.635,6.273,0.011,46.329,50.723,108.91,-82.592,72.909,6.796,-0.022,49.555,55.471,109.98,-82.733,72.504,6.610,-0.114,51.178,55.847,109.77,-81.513,74.233,6.491,-0.030,50.606,53.864,110.10,-83.11,73.654,6.638,-0.018,51.339,55.355,110.83,-81.465,75.136,6.957,0.383,46.021,45.476,110.83,-82.096,74.848,6.800,0.246,46.643,46.145,111.04,-81.792,75.537,6.903,0.421,46.747,45.469,111.15,0,0,0.164,-0.333,8.000,8.000,.00,-82.749,75.748,6.866,0.312,46.643,46.068,112.08,-83.166,72.966,7.005,0.249,48.573,48.535,110.39
00:07.873,-81.059,72.838,6.677,-0.004,48.980,54.381,108.73,-82.094,71.977,6.639,-0.114,50.055,55.727,108.87,-79.987,73.559,6.442,-0.021,47.859,53.099,108.55,-81.508,72.486,6.500,-0.065,47.429,54.950,108.81,-81.395,73.743,6.610,0.003,48.287,54.023,109.66,-82.177,72.751,6.508,-0.136,49.459,55.270,109.46,-79.063,75.229,6.261,0.004,46.329,51.370,109.03,-83.171,72.577,6.748,-0.045,49.555,56.056,109.96,-83.111,72.094,6.586,-0.120,51.178,56.355,109.77,-82.084,73.798,6.476,-0.036,50.606,54.497,110.13,-83.671,73.075,6.615,-0.029,51.339,56.057,110.85,-81.957,74.73,6.965,0.367,46.021,46.113,110.73,-82.591,74.368,6.824,0.245,46.643,46.832,110.98,-82.338,75.038,6.935,0.415,46.747,46.208,111.25,0,0,0.155,-0.320,8.000,8.000,.00,-83.047,75.32,6.868,0.297,46.643,46.571,112.07,-83.575,72.506,7.024,0.246,48.573,49.283,110.40
00:07.972,-81.503,72.428,6.656,-0.015,50.203,54.986,108.82,-82.566,71.562,6.604,-0.126,51.306,56.346,108.94,-80.444,73.19,6.412,-0.036,47.859,53.687,108.57,-81.993,72.064,6.497,-0.063,48.775,55.593,108.89,-81.948,73.273,6.588,-0.009,49.790,54.748,109.70,-82.732,72.242,6.472,-0.147,49.459,56.011,109.55,-79.496,74.828,6.249,-0.002,47.599,51.955,109.10,-83.493,72.32,6.701,-0.068,51.013,56.465,110.13,-83.498,71.664,6.561,-0.126,52.375,56.933,109.75,-82.494,73.482,6.462,-0.042,50.606,55.012,110.23,-84.126,72.641,6.593,-0.041,53.062,56.686,110.84,-82.57,74.424,6.972,0.351,46.021,46.779,110.79,-82.957,73.834,6.849,0.245,46.643,47.753,110.99,-82.734,74.56,6.966,0.409,46.747,46.818,111.28,0,0,0.147,-0.307,8.000,8.000,.00,-83.602,74.717,6.870,0.282,47.688,47.559,111.98,-83.968,72.015,7.042,0.243,48.573,49.911,110.37
00:08.072,-81.925,71.955,6.635,-0.026,50.203,55.617,108.85,-82.953,71.143,6.569,-0.139,51.306,56.916,108.99,-80.919,72.861,6.382,-0.050,49.027,54.262,108.64,-82.521,71.612,6.495,-0.060,48.775,56.278,108.93,-82.721,72.712,6.565,-0.020,49.790,55.699,109.76,-83.226,71.746,6.437,-0.159,50.952,56.682,109.58,-79.952,74.389,6.237,-0.009,47.599,52.551,109.12,-83.637,72.099,6.653,-0.091,51.013,56.723,110.18,-83.854,71.237,6.537,-0.133,52.375,57.487,109.72,-82.913,73.12,6.447,-0.048,51.848,55.567,110.29,-84.699,72.036,6.570,-0.052,53.062,57.520,110.85,-83.14,74.051,6.980,0.335,47.348,47.722,111.01,-83.475,73.355,6.873,0.244,47.985,48.457,110.87,-83.174,74.035,6.998,0.403,48.118,47.757,111.22,0,0,0.138,-0.294,8.000,8.000,.00,-84.146,74.118,6.872,0.267,47.688,48.369,111.95,-84.414,71.459,7.061,0.240,49.811,50.623,110.30
00:08.172,-82.369,71.513,6.614,-0.037,51.440,56.241,108.81,-83.44,70.717,6.534,-0.151,52.503,57.562,108.96,-81.424,72.59,6.352,-0.065,49.027,54.818,108.74,-82.957,71.187,6.492,-0.058,50.113,56.887,108.99,-83.267,72.349,6.543,-0.032,51.471,56.285,109.91,-83.577,71.304,6.401,-0.170,50.952,57.243,109.58,-80.462,74.001,6.225,-0.015,48.828,53.191,109.14,-83.977,71.564,6.605,-0.114,51.013,57.343,110.12,-84.306,70.764,6.512,-0.139,53.509,58.095,109.67,-83.266,72.689,6.432,-0.054,51.848,56.044,110.33,-85.208,71.644,6.547,-0.063,54.522,58.044,110.83,-83.522,73.629,6.987,0.319,47.348,48.291,111.15,-83.98,72.912,6.897,0.244,47.985,49.241,110.90,-83.621,73.548,7.030,0.397,48.118,48.443,111.16,0,0,0.130,-0.281,8.000,8.000,.00,-84.606,73.672,6.874,0.252,49.318,49.009,111.91,-84.84,70.963,7.079,0.237,49.811,51.589,110.22
00:08.272,-82.842,71.089,6.593,-0.047,51.440,56.875,108.81,-83.789,70.378,6.498,-0.163,52.503,58.037,109.01,-81.872,72.236,6.323,-0.079,50.172,55.389,108.90,-83.389,70.742,6.490,-0.056,50.113,57.508,109.00,-83.769,71.914,6.521,-0.044,51.471,56.947,110.04,-83.92,70.831,6.365,-0.182,52.215,57.821,109.52,-80.9,73.62,6.213,-0.022,48.828,53.772,109.22,-84.456,70.979,6.557,-0.136,52.286,58.036,109.98,-84.833,70.233,6.488,-0.146,53.509,58.843,109.65,-83.712,72.242,6.418,-0.060,52.949,56.675,110.28,-85.008,71.531,6.517,-0.075,54.522,58.052,110.91,-83.821,72.999,7.002,0.302,48.581,48.953,111.12,-84.416,72.429,6.921,0.239,49.355,49.892,110.94,-84.189,73.137,7.070,0.390,49.456,49.210,111.14,0,0,0.120,-0.265,8.000,8.000,.00,-85.214,73.19,6.881,0.236,49.318,49.842,111.92,-85.262,70.467,7.093,0.227,51.171,52.238,110.17
00:08.372,-83.314,70.623,6.565,-0.059,52.701,57.540,108.85,-84.238,69.932,6.473,-0.168,53.636,58.669,109.01,-82.233,71.974,6.289,-0.092,50.172,55.832,108.97,-83.728,70.292,6.478,-0.059,51.341,58.060,108.99,-84.194,71.554,6.495,-0.055,52.788,57.503,110.08,-84.3,70.316,6.341,-0.184,52.215,58.425,109.43,-81.38,73.241,6.193,-0.031,50.042,54.343,109.26,-84.781,70.612,6.510,-0.153,52.286,58.527,109.91,-85.335,69.752,6.475,-0.145,54.912,59.537,109.65,-84.151,71.82,6.406,-0.063,52.949,57.284,110.28,-85.217,71.037,6.478,-0.092,54.522,58.501,110.69,-84.219,72.332,7.011,0.291,48.581,49.836,110.89,-84.75,71.858,6.937,0.235,49.355,50.542,110.91,-84.599,72.802,7.090,0.380,49.456,49.731,111.25,0,0,0.114,-0.254,8.000,8.000,.00,-85.755,72.692,6.889,0.227,50.722,50.573,112.01,-85.731,69.945,7.111,0.224,51.171,52.935,110.12
00:08.472,-83.709,70.16,6.537,-0.070,52.701,58.145,108.85,-84.608,69.497,6.448,-0.172,53.636,59.240,109.01,-82.596,71.664,6.256,-0.104,51.197,56.295,109.04,-84.11,69.789,6.466,-0.062,51.341,58.690,108.91,-84.326,71.139,6.470,-0.065,52.788,57.890,110.13,-84.694,69.833,6.317,-0.187,53.444,59.047,109.33,-81.816,72.894,6.173,-0.039,50.042,54.905,109.33,-85.176,70.121,6.463,-0.170,53.551,59.155,109.88,-85.71,69.248,6.462,-0.144,54.912,60.104,109.66,-84.581,71.41,6.395,-0.066,54.200,57.879,110.29,-85.498,70.648,6.439,-0.108,55.648,58.978,110.49,-84.687,71.856,7.020,0.279,50.059,50.502,110.70,-85.245,71.238,6.952,0.230,50.667,51.598,110.74,-85.106,72.335,7.111,0.371,50.692,50.416,111.30,0,0,0.107,-0.243,8.000,8.000,.00,-86.157,72.205,6.896,0.219,50.722,51.205,112.04,-86.101,69.448,7.128,0.222,52.530,53.870,110.08
00:08.572,-84.104,69.692,6.510,-0.082,53.971,58.758,108.80,-85.045,68.968,6.422,-0.177,54.838,59.926,108.97,-83.022,71.29,6.223,-0.117,52.229,56.860,109.08,-84.432,69.335,6.455,-0.065,52.543,59.242,108.82,-84.635,70.75,6.445,-0.075,54.225,58.326,109.93,-85.096,69.377,6.293,-0.190,54.657,59.656,109.27,-82.187,72.55,6.153,-0.048,51.216,55.411,109.40,-85.504,69.672,6.416,-0.186,54.725,59.710,109.81,-86.007,68.637,6.449,-0.143,56.229,60.767,109.57,-85.112,70.908,6.383,-0.069,55.512,58.527,110.30,-85.935,70.197,6.400,-0.125,56.740,59.608,110.41,-85.233,71.387,7.029,0.268,51.432,51.215,110.69,-85.696,70.745,6.968,0.225,52.113,52.261,110.65,-85.651,71.904,7.131,0.361,52.060,51.099,111.33,0,0,0.101,-0.233,8.000,8.000,.00,-86.649,71.685,6.904,0.211,52.095,52.046,111.98,-86.486,68.894,7.146,0.219,53.803,54.542,109.99
00:08.673,-84.396,69.274,6.482,-0.093,53.971,59.264,108.75,-85.333,68.546,6.397,-0.181,54.838,60.421,108.90,-83.399,70.975,6.189,-0.129,52.229,57.351,109.12,-84.791,68.798,6.443,-0.068,52.543,59.882,108.73,-84.949,70.27,6.419,-0.086,54.225,58.893,109.87,-85.47,68.981,6.269,-0.193,54.657,60.165,109.23,-82.492,72.194,6.132,-0.057,51.216,55.876,109.42,-85.745,69.361,6.369,-0.203,54.725,60.037,109.73,-86.163,68.191,6.436,-0.142,56.229,61.214,109.35,-85.672,70.469,6.372,-0.072,55.512,59.228,110.32,-86.322,69.711,6.361,-0.142,56.740,60.120,110.40,-85.742,70.87,7.037,0.257,51.432,52.186,110.75,-86.208,70.293,6.983,0.221,52.113,52.927,110.62,-86.059,71.388,7.151,0.351,52.060,51.946,111.41,0,0,0.095,-0.222,8.000,8.000,.00,-87.157,71.2,6.912,0.202,52.095,52.735,111.96,-86.794,68.374,7.164,0.217,53.803,55.145,109.87
00:08.772,-84.695,68.82,6.454,-0.104,55.091,59.802,108.66,-85.671,68.086,6.371,-0.185,56.033,60.991,108.81,-83.691,70.552,6.156,-0.142,52.229,57.856,109.16,-85.185,68.241,6.425,-0.072,53.737,60.568,108.60,-85.512,69.477,6.364,-0.110,54.225,59.860,109.76,-85.786,68.565,6.250,-0.190,54.657,60.687,109.21,-82.823,71.805,6.117,-0.061,51.216,56.351,109.38,-85.945,69.002,6.331,-0.209,54.725,60.442,109.68,-86.477,67.65,6.420,-0.140,57.373,61.835,109.14,-86,70.024,6.345,-0.082,55.512,59.780,110.41,-86.616,69.256,6.325,-0.153,56.740,60.659,110.33,-86.284,70.412,7.034,0.242,51.432,52.873,110.74,-86.785,69.838,6.990,0.213,52.113,53.863,110.66,-86.507,70.836,7.155,0.335,52.060,52.656,111.33,0,0,0.090,-0.213,8.000,8.000,.00,-87.569,70.676,6.896,0.184,53.512,53.514,111.98,-87.15,67.835,7.175,0.211,53.803,56.062,109.72
00:08.872,-85.087,68.34,6.423,-0.115,55.091,60.430,108.55,-86.069,67.586,6.352,-0.185,56.033,61.632,108.72,-84.028,69.982,6.134,-0.146,53.236,58.491,109.07,-85.474,67.74,6.405,-0.078,53.737,61.141,108.49,-85.961,69.032,6.329,-0.122,55.789,60.429,109.59,-86.063,68.031,6.237,-0.186,55.739,61.278,109.14,-83.23,71.393,6.101,-0.066,52.693,56.935,109.34,-86.317,68.476,6.300,-0.214,54.725,61.086,109.56,-86.882,67.062,6.412,-0.136,57.373,62.526,108.98,-86.477,69.455,6.326,-0.088,56.777,60.417,110.33,-86.921,68.797,6.284,-0.166,57.913,61.203,110.22,-86.7,69.966,7.031,0.228,52.878,53.710,110.80,-87.228,69.347,6.997,0.205,53.543,54.507,110.75,-86.98,70.267,7.158,0.319,53.443,53.584,111.26,0,0,0.085,-0.204,8.000,8.000,.00,-88.088,70.105,6.879,0.165,53.512,54.265,111.90,-87.524,67.322,7.185,0.205,55.072,56.682,109.59
00:08.972,-85.453,67.942,6.391,-0.125,56.252,60.969,108.49,-86.462,67.075,6.333,-0.186,57.243,62.269,108.65,-84.399,69.418,6.111,-0.150,53.236,59.158,108.90,-85.749,67.26,6.386,-0.084,54.997,61.689,108.34,-86.422,68.611,6.295,-0.134,55.789,61.045,109.60,-86.307,67.565,6.224,-0.183,55.739,61.795,108.96,-83.664,70.967,6.085,-0.070,52.693,57.544,109.34,-86.708,67.963,6.269,-0.219,56.182,61.731,109.46,-87.234,66.469,6.404,-0.133,58.717,63.213,108.85,-87.084,68.859,6.307,-0.094,56.777,61.260,110.26,-87.283,68.259,6.244,-0.180,57.913,61.856,110.11,-86.89,69.436,7.028,0.213,52.878,54.265,110.78,-87.608,68.843,7.004,0.198,53.543,55.133,110.72,-87.505,69.82,7.162,0.303,53.443,54.230,111.19,0,0,0.080,-0.196,8.000,8.000,.00,-88.415,69.661,6.862,0.147,54.942,54.812,111.86,-87.933,66.773,7.196,0.200,55.072,57.349,109.49
00:09.072,-85.885,67.517,6.360,-0.136,56.252,61.572,108.47,-86.835,66.579,6.315,-0.186,57.243,62.889,108.57,-84.731,68.955,6.089,-0.154,54.567,59.726,108.77,-85.999,66.786,6.366,-0.091,54.997,62.232,108.19,-86.569,68.165,6.261,-0.146,57.039,61.487,109.62,-86.7,67.045,6.211,-0.180,56.861,62.433,108.80,-84.111,70.498,6.069,-0.075,53.880,58.163,109.34,-87.217,67.358,6.238,-0.223,56.182,62.481,109.37,-87.599,65.921,6.396,-0.130,58.717,63.871,108.68,-87.417,68.391,6.288,-0.100,58.368,61.836,110.27,-87.637,67.697,6.203,-0.193,59.112,62.447,109.98,-87.233,68.967,7.024,0.199,54.027,54.842,110.54,-87.932,68.309,7.010,0.190,54.834,55.941,110.63,-88.036,69.395,7.165,0.287,54.866,54.860,111.25,0,0,0.075,-0.187,8.000,8.000,.00,-88.56,69.277,6.845,0.128,54.942,55.219,111.78,-88.279,66.241,7.206,0.194,56.391,58.220,109.39
00:09.172,-86.3,67.065,6.328,-0.146,57.398,62.183,108.47,-87.149,66.037,6.296,-0.186,58.508,63.514,108.48,-85.082,68.517,6.066,-0.158,54.567,60.288,108.67,-86.33,66.318,6.346,-0.097,56.085,62.806,108.04,-86.877,67.643,6.227,-0.159,57.039,62.052,109.41,-87.11,66.541,6.198,-0.176,56.861,63.081,108.71,-84.501,70.056,6.053,-0.079,53.880,58.753,109.33,-87.641,66.797,6.206,-0.228,57.617,63.184,109.30,-87.892,65.367,6.388,-0.127,60.064,64.471,108.56,-87.797,67.914,6.270,-0.106,58.368,62.370,110.17,-87.945,67.121,6.162,-0.207,59.112,63.100,109.84,-87.432,68.57,7.021,0.184,54.027,55.286,110.45,-88.242,67.815,7.017,0.182,54.834,56.518,110.48,-88.396,68.793,7.169,0.271,54.866,55.683,111.32,0,0,0.071,-0.178,8.000,8.000,.00,-88.92,68.755,6.829,0.109,54.942,55.928,111.61,-88.631,65.627,7.217,0.188,56.391,58.913,109.26
00:09.272,-86.636,66.596,6.297,-0.156,57.398,62.759,108.45,-87.516,65.476,6.277,-0.186,58.508,64.178,108.32,-85.417,68.143,6.044,-0.162,55.697,60.789,108.61,-86.666,65.872,6.327,-0.103,56.085,63.364,107.94,-86.872,67.281,6.193,-0.171,58.107,62.342,109.26,-87.66,66.004,6.185,-0.173,58.163,63.839,108.65,-84.919,69.559,6.037,-0.084,55.116,59.402,109.29,-87.997,66.17,6.175,-0.232,57.617,63.902,109.20,-88.205,64.821,6.382,-0.125,60.064,65.100,108.37,-88.135,67.514,6.263,-0.107,59.552,62.892,110.10,-88.476,66.476,6.158,-0.201,60.422,63.935,109.65,-87.809,68.167,6.999,0.164,55.041,56.021,110.31,-88.578,67.268,7.005,0.167,56.035,57.153,110.35,-88.71,68.324,7.153,0.250,56.219,56.238,111.15,0,0,0.067,-0.171,8.000,8.000,.00,-89.131,68.258,6.812,0.095,56.527,56.468,111.49,-88.944,65.041,7.193,0.167,57.726,59.565,109.08
00:09.372,-86.749,66.211,6.253,-0.170,58.587,63.137,108.35,-87.838,64.972,6.260,-0.185,59.804,64.776,108.18,-85.878,67.667,6.060,-0.146,56.855,61.450,108.58,-87.024,65.311,6.302,-0.110,57.217,64.048,107.86,-87.038,66.964,6.184,-0.167,58.107,62.696,109.00,-88.039,65.521,6.177,-0.168,59.530,64.420,108.66,-85.262,69.112,6.030,-0.083,56.316,59.964,109.23,-88.295,65.625,6.169,-0.223,59.037,64.468,109.01,-88.517,64.255,6.381,-0.119,61.319,65.746,108.21,-88.461,67.04,6.231,-0.117,60.637,63.468,110.06,-88.748,66.048,6.159,-0.190,61.755,64.354,109.57,-88.167,67.79,6.977,0.144,56.107,56.510,110.29,-88.906,66.808,6.993,0.152,57.234,57.870,110.20,-89.01,67.653,7.137,0.228,57.507,56.973,111.04,0,0,0.063,-0.164,8.000,8.000,.00,-89.198,67.874,6.795,0.081,56.527,56.846,111.29,-89.262,64.482,7.169,0.146,59.020,60.394,108.88
00:09.473,-87.073,65.717,6.210,-0.184,58.587,63.728,108.16,-88.108,64.481,6.244,-0.184,59.804,65.335,108.05,-86.312,66.985,6.076,-0.130,56.855,62.254,108.57,-87.334,64.791,6.278,-0.117,57.217,64.659,107.72,-87.492,66.512,6.176,-0.163,58.107,63.322,108.90,-88.35,65.05,6.170,-0.162,59.530,64.984,108.58,-85.726,68.56,6.024,-0.081,56.316,60.654,109.16,-88.595,65.159,6.163,-0.214,59.037,65.024,108.84,-88.832,63.746,6.381,-0.113,61.319,66.329,108.03,-88.758,66.583,6.200,-0.128,60.637,64.010,109.96,-89.105,65.486,6.160,-0.179,61.755,65.020,109.46,-88.491,67.133,6.955,0.123,56.107,57.242,110.28,-89.214,66.314,6.981,0.137,57.234,58.433,110.11,-89.321,67.047,7.122,0.207,57.507,57.653,110.78,0,0,0.060,-0.156,8.000,8.000,.00,-89.452,67.35,6.778,0.068,56.527,57.428,111.07,-89.569,63.941,7.146,0.124,59.020,60.986,108.71
00:09.572,-87.351,65.366,6.166,-0.198,58.587,64.183,108.04,-88.386,63.946,6.227,-0.183,60.968,65.937,107.90,-86.735,66.409,6.092,-0.114,56.855,62.968,108.40,-87.714,64.271,6.254,-0.124,58.492,65.302,107.57,-87.773,66.16,6.168,-0.160,59.393,63.779,108.90,-88.634,64.524,6.163,-0.157,59.530,65.582,108.47,-86.12,68.044,6.018,-0.080,56.316,61.302,109.10,-88.93,64.559,6.157,-0.205,60.212,65.710,108.72,-89.113,62.907,6.380,-0.107,62.563,67.199,107.89,-89.1,66.096,6.169,-0.139,60.637,64.502,109.84,-89.456,64.892,6.162,-0.168,61.755,65.710,109.31,-88.673,66.645,6.933,0.103,56.107,57.955,110.04,-89.486,65.746,6.969,0.122,57.234,59.057,109.97,-89.767,66.471,7.106,0.185,57.507,58.451,110.57,0,0,0.056,-0.149,8.000,8.000,.00,-89.733,66.78,6.761,0.054,58.034,58.146,110.88,-89.858,63.426,7.122,0.103,59.020,61.548,108.55
00:09.672,-87.684,64.926,6.122,-0.212,60.009,64.732,107.99,-88.726,63.428,6.211,-0.181,60.968,66.554,107.72,-87.139,65.731,6.107,-0.098,58.382,63.756,108.29,-88.053,63.85,6.230,-0.131,58.492,65.840,107.47,-88.667,65.33,6.160,-0.156,59.393,64.917,108.85,-89.007,63.899,6.155,-0.152,60.702,66.281,108.30,-86.573,67.507,6.011,-0.079,57.699,62.006,109.01,-89.372,63.899,6.151,-0.196,60.212,66.460,108.53,-89.443,62.171,6.380,-0.101,62.563,68.003,107.49,-89.417,65.626,6.137,-0.149,61.788,65.068,109.74,-89.801,64.294,6.163,-0.157,63.116,66.324,109.14,-88.922,66.157,6.911,0.083,57.364,58.495,109.83,-89.783,65.158,6.957,0.107,58.450,59.708,109.77,-90.157,65.996,7.090,0.164,58.917,59.022,110.48,0,0,0.053,-0.142,8.000,8.000,.00,-90.115,66.195,6.744,0.040,58.034,58.819,110.67,-90.146,62.917,7.098,0.081,60.245,62.235,108.39
00:09.772,-88.045,64.46,6.079,-0.226,60.009,65.319,107.91,-88.96,63.063,6.194,-0.180,62.182,66.988,107.59,-87.61,65.045,6.123,-0.082,58.382,64.592,108.10,-88.318,63.456,6.205,-0.137,59.677,66.331,107.41,-89.361,64.593,6.151,-0.152,61.066,65.912,108.89,-89.272,63.37,6.119,-0.159,60.702,66.872,108.12,-86.936,66.983,6.000,-0.079,57.699,62.621,108.95,-89.633,63.391,6.113,-0.201,61.691,67.030,108.38,-89.721,61.706,6.360,-0.104,64.252,68.539,107.21,-90.006,64.997,6.118,-0.149,61.788,65.915,109.63,-90.194,63.695,6.161,-0.150,63.116,67.039,108.96,-89.174,65.59,6.869,0.058,57.364,59.112,109.66,-90.012,64.536,6.937,0.091,58.450,60.492,109.56,-90.517,65.443,7.035,0.128,58.917,59.657,110.42,0,0,0.050,-0.136,8.000,8.000,.00,-90.428,65.537,6.717,0.024,59.366,59.541,110.53,-90.414,62.374,7.061,0.059,60.245,62.802,108.23
00:09.872,-88.217,63.983,6.037,-0.235,61.150,65.815,107.84,-89.206,62.524,6.178,-0.179,62.182,67.578,107.50,-87.918,64.514,6.142,-0.068,60.004,65.206,107.94,-88.694,63,6.164,-0.151,59.677,66.912,107.32,-89.896,63.977,6.142,-0.150,62.072,66.648,108.86,-89.559,62.841,6.096,-0.163,62.020,67.474,107.93,-87.229,66.487,6.003,-0.074,59.036,63.188,108.84,-89.975,62.787,6.094,-0.201,61.691,67.725,108.20,-89.969,61.29,6.343,-0.107,64.252,69.021,107.08,-89.7,64.507,6.091,-0.155,63.212,66.089,109.60,-90.565,63.1,6.159,-0.143,64.528,67.740,108.82,-89.35,65.031,6.827,0.032,58.531,59.697,109.43,-90.278,63.928,6.916,0.075,59.769,61.140,109.28,-90.696,65.018,6.981,0.093,60.189,60.156,110.28,0,0,0.047,-0.130,8.000,8.000,.00,-90.804,64.893,6.689,0.008,59.366,60.301,110.28,-90.683,61.785,7.024,0.036,61.434,63.416,108.04
00:09.972,-88.431,63.557,5.995,-0.245,61.150,66.298,107.62,-89.432,62.03,6.162,-0.178,63.210,68.121,107.29,-88.248,63.98,6.160,-0.055,60.004,65.834,107.79,-89.017,62.529,6.123,-0.165,60.741,67.481,107.26,-90.295,64.069,6.133,-0.147,62.072,67.007,108.80,-89.938,62.279,6.073,-0.167,62.020,68.121,107.76,-87.502,65.991,6.006,-0.068,59.036,63.758,108.69,-90.198,62.268,6.076,-0.201,62.955,68.245,108.02,-90.258,60.704,6.327,-0.110,65.278,69.676,106.96,-89.523,64.098,6.063,-0.161,63.212,66.360,109.04,-90.893,62.57,6.157,-0.137,64.528,68.280,108.66,-89.592,64.563,6.784,0.007,58.531,60.380,109.16,-90.586,63.351,6.896,0.060,59.769,61.768,109.04,-90.809,64.486,6.926,0.057,60.189,60.700,110.11,0,0,0.044,-0.125,8.000,8.000,.00,-91.144,64.307,6.661,-0.008,60.839,60.943,110.09,-90.902,61.235,6.987,0.014,61.434,63.985,107.81
00:10.072,-88.639,63.102,5.954,-0.254,61.150,66.796,107.47,-89.628,61.379,6.147,-0.177,63.210,68.792,107.10,-88.565,63.307,6.179,-0.042,61.244,66.582,107.64,-89.253,62.146,6.082,-0.178,60.741,67.932,107.16,-90.707,63.798,6.124,-0.145,63.143,67.200,109.15,-90.091,61.885,6.050,-0.171,63.298,68.541,107.63,-87.794,65.504,6.009,-0.062,60.178,64.302,108.54,-90.365,61.854,6.057,-0.200,62.955,68.690,107.81,-90.504,60.212,6.310,-0.114,65.278,70.217,106.75,-89.809,63.57,6.036,-0.166,64.233,66.960,108.63,-91.056,62.107,6.155,-0.130,65.853,68.762,108.51,-89.782,64.06,6.742,-0.018,59.645,60.911,109.00,-90.859,62.782,6.875,0.044,61.091,62.442,108.85,-90.975,64.042,6.871,0.022,61.195,61.168,109.81,0,0,0.042,-0.119,8.000,8.000,.00,-91.52,63.63,6.633,-0.024,60.839,61.681,109.92,-91.174,60.677,6.950,-0.009,62.678,64.612,107.58
00:10.172,-88.892,62.698,5.912,-0.264,62.632,67.273,107.30,-89.834,60.907,6.131,-0.175,64.424,69.305,106.78,-88.978,62.664,6.197,-0.028,61.244,67.344,107.39,-89.537,61.709,6.041,-0.192,61.755,68.455,107.06,-90.969,64.023,6.115,-0.143,63.143,67.415,109.25,-90.226,61.312,6.027,-0.175,63.298,69.115,107.46,-88.141,64.964,6.013,-0.056,60.178,64.945,108.40,-90.583,61.545,6.038,-0.200,63.967,69.063,107.64,-90.745,59.72,6.294,-0.117,66.481,70.764,106.57,-90.216,63.067,6.009,-0.172,64.233,67.599,108.46,-91.299,61.65,6.153,-0.124,65.853,69.285,108.30,-90.003,63.438,6.700,-0.044,59.645,61.565,108.78,-91.148,62.102,6.855,0.029,61.091,63.148,108.64,-91.187,63.616,6.816,-0.014,61.195,61.628,109.61,0,0,0.039,-0.113,8.000,8.000,.00,-91.776,63.074,6.606,-0.040,62.284,62.245,109.71,-91.426,60.067,6.913,-0.032,62.678,65.225,107.37
