,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697
,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,BELL,BELL,BELL,BELL,BELL,BELL,BELL
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
04:40.157,45.713,6.086,0.000,0.000,1512.506,1500.000,14.13,52.248,3.899,0.000,0.000,1192.381,1192.381,34.27,43.232,7.868,0.000,0.000,1508.923,1500.000,15.66,47.536,5.549,0.000,0.000,1523.015,1500.000,16.50,41.278,6.874,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.016,-0.056,1500.909,1500.000,15.68,38.169,5.189,0.000,0.000,1512.238,1500.000,14.43,42.496,4.866,0.000,0.000,1523.182,1500.000,15.13,40.962,7.539,0.000,0.000,1525.426,1500.000,16.63,49.882,1.294,0.000,0.000,1512.356,1500.000,14.25,52.192,9.5,0.000,0.000,1502.909,1500.000,16.10,48.936,5.067,0.000,0.000,1512.446,1500.000,14.94,43.181,5.578,0.000,0.000,1542.009,1500.000,16.44,42.167,5.268,0.000,0.000,1524.573,1500.000,15.47
04:40.257,45.747,6.106,0.000,0.000,1512.506,1500.000,14.13,52.117,3.888,0.000,0.000,1192.381,1192.381,34.19,43.241,7.872,0.000,0.000,1508.923,1500.000,15.66,48.13,5.751,0.000,0.000,1523.015,1500.000,16.50,41.384,6.894,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.015,-0.053,1500.909,1500.000,15.68,38.18,5.26,0.000,0.000,1512.238,1500.000,14.43,42.479,4.842,0.000,0.000,1523.182,1500.000,15.13,40.974,7.534,0.000,0.000,1525.426,1500.000,16.63,50.021,1.394,0.000,0.000,1512.356,1500.000,14.25,52.107,9.449,0.000,0.000,1502.909,1500.000,16.10,48.948,5.054,0.000,0.000,1512.446,1500.000,14.94,43.169,5.631,0.000,0.000,1542.009,1500.000,16.44,42.11,5.171,0.000,0.000,1524.573,1500.000,15.47
04:40.357,45.803,6.191,0.000,0.000,1512.506,1500.000,14.13,51.984,3.918,0.000,0.000,1192.381,1192.381,34.10,43.249,7.88,0.000,0.000,1508.923,1500.000,15.66,48.314,5.792,0.000,0.000,1523.015,1500.000,16.50,41.482,6.811,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.014,-0.050,1500.909,1500.000,15.68,38.181,5.254,0.000,0.000,1512.238,1500.000,14.43,42.401,4.774,0.000,0.000,1523.182,1500.000,15.13,40.977,7.501,0.000,0.000,1525.426,1500.000,16.63,50.107,1.408,0.000,0.000,1512.356,1500.000,14.25,51.935,9.41,0.000,0.000,1502.909,1500.000,16.10,48.936,5.047,0.000,0.000,1512.446,1500.000,14.94,43.151,5.698,0.000,0.000,1542.009,1500.000,16.44,42.079,5.145,0.000,0.000,1524.573,1500.000,15.47
04:40.457,45.866,6.256,0.000,0.000,1512.506,1500.000,14.13,51.848,3.912,0.000,0.000,1192.381,1192.381,33.99,43.255,7.838,0.000,0.000,1508.923,1500.000,15.66,48.341,5.747,0.000,0.000,1523.015,1500.000,16.50,41.55,6.676,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.013,-0.048,1500.909,1500.000,15.68,38.172,5.337,0.000,0.000,1512.238,1500.000,14.43,42.356,4.743,0.000,0.000,1523.182,1500.000,15.13,40.975,7.483,0.000,0.000,1525.426,1500.000,16.63,50.171,1.362,0.000,0.000,1512.356,1500.000,14.25,51.812,9.4,0.000,0.000,1502.909,1500.000,16.10,48.916,5.006,0.000,0.000,1512.446,1500.000,14.94,43.136,5.831,0.000,0.000,1542.009,1500.000,16.44,42.038,5.117,0.000,0.000,1524.573,1500.000,15.47
04:40.557,45.896,6.333,0.000,0.000,1512.506,1500.000,14.13,51.744,3.894,0.000,0.000,1192.381,1192.381,33.90,43.259,7.82,0.000,0.000,1508.923,1500.000,15.66,48.344,5.73,0.000,0.000,1523.015,1500.000,16.50,41.665,6.586,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.012,-0.046,1500.909,1500.000,15.68,38.15,5.374,0.000,0.000,1512.238,1500.000,14.43,42.306,4.74,0.000,0.000,1523.182,1500.000,15.13,41.001,7.505,0.000,0.000,1525.426,1500.000,16.63,50.084,1.176,0.000,0.000,1512.356,1500.000,14.25,51.741,9.442,0.000,0.000,1502.909,1500.000,16.10,48.919,4.995,0.000,0.000,1512.446,1500.000,14.94,43.107,5.973,0.000,0.000,1542.009,1500.000,16.44,41.996,5.106,0.000,0.000,1524.573,1500.000,15.47
04:40.657,45.875,6.328,0.000,0.000,1512.506,1500.000,14.13,51.647,3.917,0.000,0.000,1192.381,1192.381,33.84,43.23,7.826,0.000,0.000,1508.923,1500.000,15.66,48.289,5.806,0.000,0.000,1523.015,1500.000,16.50,41.805,6.635,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.011,-0.043,1500.909,1500.000,15.68,38.144,5.388,0.000,0.000,1512.238,1500.000,14.43,42.267,4.719,0.000,0.000,1523.182,1500.000,15.13,41.033,7.544,0.000,0.000,1525.426,1500.000,16.63,50.165,1.19,0.000,0.000,1512.356,1500.000,14.25,51.591,9.442,0.000,0.000,1502.909,1500.000,16.10,48.91,4.984,0.000,0.000,1512.446,1500.000,14.94,43.069,6.113,0.000,0.000,1542.009,1500.000,16.44,41.971,5.16,0.000,0.000,1524.573,1500.000,15.47
04:40.757,45.883,6.315,0.000,0.000,1512.506,1500.000,14.13,51.535,3.945,0.000,0.000,1192.381,1192.381,33.75,43.229,7.817,0.000,0.000,1508.923,1500.000,15.66,48.283,5.784,0.000,0.000,1523.015,1500.000,16.50,41.827,6.591,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.010,-0.041,1500.909,1500.000,15.68,38.159,5.405,0.000,0.000,1512.238,1500.000,14.43,42.275,4.696,0.000,0.000,1523.182,1500.000,15.13,41.02,7.524,0.000,0.000,1525.426,1500.000,16.63,50.285,1.274,0.000,0.000,1512.356,1500.000,14.25,51.463,9.555,0.000,0.000,1502.909,1500.000,16.10,48.91,4.987,0.000,0.000,1512.446,1500.000,14.94,43.019,6.233,0.000,0.000,1542.009,1500.000,16.44,41.959,5.252,0.000,0.000,1524.573,1500.000,15.47
04:40.857,45.866,6.29,0.000,0.000,1512.506,1500.000,14.13,51.472,3.968,0.000,0.000,1192.381,1192.381,33.65,43.188,7.78,0.000,0.000,1508.923,1500.000,15.66,48.258,5.842,0.000,0.000,1523.015,1500.000,16.50,41.867,6.588,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.010,-0.039,1500.909,1500.000,15.68,38.173,5.431,0.000,0.000,1512.238,1500.000,14.43,42.293,4.71,0.000,0.000,1523.182,1500.000,15.13,40.995,7.509,0.000,0.000,1525.426,1500.000,16.63,50.39,1.379,0.000,0.000,1512.356,1500.000,14.25,51.384,9.711,0.000,0.000,1502.909,1500.000,16.10,48.92,5.022,0.000,0.000,1512.446,1500.000,14.94,42.972,6.366,0.000,0.000,1542.009,1500.000,16.44,41.955,5.365,0.000,0.000,1524.573,1500.000,15.47
04:40.957,45.84,6.244,0.000,0.000,1512.506,1500.000,14.13,51.409,3.995,0.000,0.000,1192.381,1192.381,33.59,43.152,7.778,0.000,0.000,1508.923,1500.000,15.66,48.245,5.84,0.000,0.000,1523.015,1500.000,16.50,41.997,6.713,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.009,-0.038,1500.909,1500.000,15.68,38.165,5.401,0.000,0.000,1512.238,1500.000,14.43,42.298,4.679,0.000,0.000,1523.182,1500.000,15.13,40.963,7.445,0.000,0.000,1525.426,1500.000,16.63,50.677,1.678,0.000,0.000,1512.356,1500.000,14.25,51.295,9.866,0.000,0.000,1502.909,1500.000,16.10,48.905,4.997,0.000,0.000,1512.446,1500.000,14.94,42.933,6.364,0.000,0.000,1542.009,1500.000,16.44,41.966,5.344,0.000,0.000,1524.573,1500.000,15.47
04:41.057,45.821,6.244,0.000,0.000,1512.506,1500.000,14.13,51.336,4.017,0.000,0.000,1192.381,1192.381,33.53,43.079,7.769,0.000,0.000,1508.923,1500.000,15.66,48.209,5.873,0.000,0.000,1523.015,1500.000,16.50,42.109,6.977,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.009,-0.036,1500.909,1500.000,15.68,38.173,5.4,0.000,0.000,1512.238,1500.000,14.43,42.327,4.744,0.000,0.000,1523.182,1500.000,15.13,40.983,7.518,0.000,0.000,1525.426,1500.000,16.63,50.926,1.896,0.000,0.000,1512.356,1500.000,14.25,51.155,10.004,0.000,0.000,1502.909,1500.000,16.10,48.908,5.064,0.000,0.000,1512.446,1500.000,14.94,42.9,6.415,0.000,0.000,1542.009,1500.000,16.44,41.933,5.383,0.000,0.000,1524.573,1500.000,15.47
04:41.157,45.771,6.201,0.000,0.000,1512.506,1500.000,14.13,51.281,3.999,0.000,0.000,1192.381,1192.381,33.46,43.001,7.779,0.000,0.000,1508.923,1500.000,15.66,48.15,5.933,0.000,0.000,1523.015,1500.000,16.50,42.149,7.022,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.008,-0.034,1500.909,1500.000,15.68,38.19,5.339,0.000,0.000,1512.238,1500.000,14.43,42.327,4.795,0.000,0.000,1523.182,1500.000,15.13,40.977,7.52,0.000,0.000,1525.426,1500.000,16.63,50.922,1.749,0.000,0.000,1512.356,1500.000,14.25,51.192,10.093,0.000,0.000,1502.909,1500.000,16.10,48.921,5.085,0.000,0.000,1512.446,1500.000,14.94,42.787,6.559,0.000,0.000,1542.009,1500.000,16.44,41.948,5.389,0.000,0.000,1524.573,1500.000,15.47
04:41.257,45.745,6.185,0.000,0.000,1512.506,1500.000,14.13,51.259,3.945,0.000,0.000,1192.381,1192.381,33.43,42.925,7.815,0.000,0.000,1508.923,1500.000,15.66,48.108,5.978,0.000,0.000,1523.015,1500.000,16.50,42.216,6.993,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.007,-0.032,1500.909,1500.000,15.68,38.193,5.261,0.000,0.000,1512.238,1500.000,14.43,42.338,4.848,0.000,0.000,1523.182,1500.000,15.13,40.992,7.537,0.000,0.000,1525.426,1500.000,16.63,50.873,1.601,0.000,0.000,1512.356,1500.000,14.25,51.238,10.111,0.000,0.000,1502.909,1500.000,16.10,48.914,5.066,0.000,0.000,1512.446,1500.000,14.94,42.748,6.65,0.000,0.000,1542.009,1500.000,16.44,41.949,5.39,0.000,0.000,1524.573,1500.000,15.47
04:41.357,45.711,6.146,0.000,0.000,1512.506,1500.000,14.13,51.25,3.867,0.000,0.000,1192.381,1192.381,33.46,42.888,7.745,0.000,0.000,1508.923,1500.000,15.66,48.084,6.02,0.000,0.000,1523.015,1500.000,16.50,42.275,7.017,0.000,0.000,1512.744,1500.000,14.83,49.112,1.32,0.007,-0.030,1500.909,1500.000,15.68,38.178,5.202,0.000,0.000,1512.238,1500.000,14.43,42.366,4.94,0.000,0.000,1523.182,1500.000,15.13,41.029,7.608,0.000,0.000,1525.426,1500.000,16.63,51.046,1.732,0.000,0.000,1512.356,1500.000,14.25,51.382,10.202,0.000,0.000,1502.909,1500.000,16.10,48.968,5.073,0.000,0.000,1512.446,1500.000,14.94,42.692,6.692,0.000,0.000,1542.009,1500.000,16.44,41.939,5.396,0.000,0.000,1524.573,1500.000,15.47
04:41.457,45.627,6.054,0.000,0.000,1512.506,1500.000,14.13,51.264,3.806,0.000,0.000,1192.381,1192.381,33.50,42.793,7.763,0.000,0.000,1508.923,1500.000,15.66,48.023,6.097,0.000,0.000,1523.015,1500.000,16.50,42.306,7.015,0.000,0.000,1512.744,1500.000,14.83,38.924,-6.261,0.006,-0.029,1500.909,1500.000,15.68,38.196,5.113,0.000,0.000,1512.238,1500.000,14.43,42.384,4.99,0.000,0.000,1523.182,1500.000,15.13,41.081,7.709,0.000,0.000,1525.426,1500.000,16.63,51.495,2.296,0.000,0.000,1512.356,1500.000,14.25,51.511,10.328,0.000,0.000,1502.909,1500.000,16.10,49.049,5.116,0.000,0.000,1512.446,1500.000,14.94,42.66,6.676,0.000,0.000,1542.009,1500.000,16.44,41.94,5.411,0.000,0.000,1524.573,1500.000,15.47
04:41.557,45.588,5.99,0.000,0.000,1512.506,1500.000,14.13,51.299,3.722,0.000,0.000,1192.381,1192.381,33.56,42.605,7.812,0.000,0.000,1508.923,1500.000,15.66,48.014,6.127,0.000,0.000,1523.015,1500.000,16.50,42.369,7.022,0.000,0.000,1512.744,1500.000,14.83,33.712,-10.758,0.006,-0.027,1500.909,1500.000,15.68,38.209,5.061,0.000,0.000,1512.238,1500.000,14.43,42.429,4.976,0.000,0.000,1523.182,1500.000,15.13,41.088,7.734,0.000,0.000,1525.426,1500.000,16.63,51.812,2.659,0.000,0.000,1512.356,1500.000,14.25,51.652,10.461,0.000,0.000,1502.909,1500.000,16.10,49.068,5.05,0.000,0.000,1512.446,1500.000,14.94,42.533,6.627,0.000,0.000,1542.009,1500.000,16.44,41.981,5.379,0.000,0.000,1524.573,1500.000,15.47
04:41.657,45.574,5.965,0.000,0.000,1512.506,1500.000,14.13,51.372,3.666,0.000,0.000,1192.381,1192.381,33.64,42.355,7.83,0.000,0.000,1508.923,1500.000,15.66,48.039,6.105,0.000,0.000,1523.015,1500.000,16.50,42.415,7.002,0.000,0.000,1512.744,1500.000,14.83,36.542,-8.696,0.005,-0.026,1500.909,1500.000,15.68,38.196,5.042,0.000,0.000,1512.238,1500.000,14.43,42.465,4.962,0.000,0.000,1523.182,1500.000,15.13,41.107,7.757,0.000,0.000,1525.426,1500.000,16.63,52.053,2.894,0.000,0.000,1512.356,1500.000,14.25,51.721,10.592,0.000,0.000,1502.909,1500.000,16.10,49.119,5.022,0.000,0.000,1512.446,1500.000,14.94,42.534,6.553,0.000,0.000,1542.009,1500.000,16.44,42.01,5.321,0.000,0.000,1524.573,1500.000,15.47
04:41.757,45.53,5.953,0.000,0.000,1512.506,1500.000,14.13,51.443,3.648,0.000,0.000,1192.381,1192.381,33.73,42.041,7.853,0.000,0.000,1508.923,1500.000,15.66,48.009,6.157,0.000,0.000,1523.015,1500.000,16.50,42.588,7.095,0.000,0.000,1512.744,1500.000,14.83,36.121,-9.411,0.005,-0.024,1500.909,1500.000,15.68,38.159,5.015,0.000,0.000,1512.238,1500.000,14.43,42.473,4.967,0.000,0.000,1523.182,1500.000,15.13,41.111,7.758,0.000,0.000,1525.426,1500.000,16.63,52.258,3.127,0.000,0.000,1512.356,1500.000,14.25,51.754,10.731,0.000,0.000,1502.909,1500.000,16.10,49.151,5.028,0.000,0.000,1512.446,1500.000,14.94,42.468,6.511,0.000,0.000,1542.009,1500.000,16.44,42.027,5.271,0.000,0.000,1524.573,1500.000,15.47
04:41.857,45.526,5.959,0.000,0.000,1512.506,1500.000,14.13,51.488,3.654,0.000,0.000,1192.381,1192.381,33.80,41.843,7.894,0.000,0.000,1508.923,1500.000,15.66,48.007,6.154,0.000,0.000,1523.015,1500.000,16.50,42.696,7.154,0.000,0.000,1512.744,1500.000,14.83,37.75,-8.41,0.005,-0.023,1500.909,1500.000,15.68,38.167,5.029,0.000,0.000,1512.238,1500.000,14.43,42.481,4.963,0.000,0.000,1523.182,1500.000,15.13,41.114,7.762,0.000,0.000,1525.426,1500.000,16.63,52.368,3.237,0.000,0.000,1512.356,1500.000,14.25,51.749,10.787,0.000,0.000,1502.909,1500.000,16.10,49.183,5.012,0.000,0.000,1512.446,1500.000,14.94,42.407,6.451,0.000,0.000,1542.009,1500.000,16.44,41.99,5.233,0.000,0.000,1524.573,1500.000,15.47
04:41.957,45.528,5.977,0.000,0.000,1512.506,1500.000,14.13,51.555,3.671,0.000,0.000,1192.381,1192.381,33.82,41.708,7.903,0.000,0.000,1508.923,1500.000,15.66,48.022,6.147,0.000,0.000,1523.015,1500.000,16.50,42.879,7.216,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.004,-0.022,1500.909,1500.000,15.68,38.158,5.052,0.000,0.000,1512.238,1500.000,14.43,42.487,5.016,0.000,0.000,1523.182,1500.000,15.13,41.084,7.764,0.000,0.000,1525.426,1500.000,16.63,52.399,3.252,0.000,0.000,1512.356,1500.000,14.25,51.75,10.849,0.000,0.000,1502.909,1500.000,16.10,49.255,5.025,0.000,0.000,1512.446,1500.000,14.94,42.304,6.511,0.000,0.000,1542.009,1500.000,16.44,41.974,5.25,0.000,0.000,1524.573,1500.000,15.47
04:42.057,45.541,5.973,0.000,0.000,1512.506,1500.000,14.13,51.627,3.704,0.000,0.000,1192.381,1192.381,33.86,41.628,7.908,0.000,0.000,1508.923,1500.000,15.66,48.033,6.134,0.000,0.000,1523.015,1500.000,16.50,43.028,7.229,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.004,-0.021,1500.909,1500.000,15.68,38.139,5.068,0.000,0.000,1512.238,1500.000,14.43,42.481,5.017,0.000,0.000,1523.182,1500.000,15.13,41.018,7.685,0.000,0.000,1525.426,1500.000,16.63,52.41,3.282,0.000,0.000,1512.356,1500.000,14.25,51.792,10.925,0.000,0.000,1502.909,1500.000,16.10,49.342,5.01,0.000,0.000,1512.446,1500.000,14.94,42.318,6.517,0.000,0.000,1542.009,1500.000,16.44,41.99,5.207,0.000,0.000,1524.573,1500.000,15.47
04:42.157,45.542,5.991,0.000,0.000,1512.506,1500.000,14.13,51.685,3.827,0.000,0.000,1192.381,1192.381,33.89,41.643,7.869,0.000,0.000,1508.923,1500.000,15.66,48.048,6.118,0.000,0.000,1523.015,1500.000,16.50,43.322,7.369,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.004,-0.020,1500.909,1500.000,15.68,38.145,5.095,0.000,0.000,1512.238,1500.000,14.43,42.461,5.014,0.000,0.000,1523.182,1500.000,15.13,41.013,7.659,0.000,0.000,1525.426,1500.000,16.63,52.485,3.379,0.000,0.000,1512.356,1500.000,14.25,51.798,10.937,0.000,0.000,1502.909,1500.000,16.10,49.393,4.977,0.000,0.000,1512.446,1500.000,14.94,42.359,6.427,0.000,0.000,1542.009,1500.000,16.44,41.941,5.238,0.000,0.000,1524.573,1500.000,15.47
04:42.257,45.593,6.029,0.000,0.000,1512.506,1500.000,14.13,51.728,3.881,0.000,0.000,1192.381,1192.381,33.84,41.601,7.865,0.000,0.000,1508.923,1500.000,15.66,48.064,6.097,0.000,0.000,1523.015,1500.000,16.50,43.257,7.206,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.003,-0.019,1500.909,1500.000,15.68,38.173,5.158,0.000,0.000,1512.238,1500.000,14.43,42.445,4.993,0.000,0.000,1523.182,1500.000,15.13,41.035,7.651,0.000,0.000,1525.426,1500.000,16.63,52.591,3.501,0.000,0.000,1512.356,1500.000,14.25,51.836,10.924,0.000,0.000,1502.909,1500.000,16.10,49.453,4.956,0.000,0.000,1512.446,1500.000,14.94,42.355,6.376,0.000,0.000,1542.009,1500.000,16.44,41.923,5.25,0.000,0.000,1524.573,1500.000,15.47
04:42.357,45.592,6.002,0.000,0.000,1512.506,1500.000,14.13,51.762,3.929,0.000,0.000,1192.381,1192.381,33.83,41.556,7.954,0.000,0.000,1508.923,1500.000,15.66,48.057,6.106,0.000,0.000,1523.015,1500.000,16.50,43.229,7.174,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.003,-0.017,1500.909,1500.000,15.68,38.184,5.178,0.000,0.000,1512.238,1500.000,14.43,42.433,4.965,0.000,0.000,1523.182,1500.000,15.13,41.047,7.574,0.000,0.000,1525.426,1500.000,16.63,52.792,3.763,0.000,0.000,1512.356,1500.000,14.25,51.877,10.92,0.000,0.000,1502.909,1500.000,16.10,49.495,4.937,0.000,0.000,1512.446,1500.000,14.94,42.395,6.347,0.000,0.000,1542.009,1500.000,16.44,41.959,5.304,0.000,0.000,1524.573,1500.000,15.47
04:42.457,45.612,6.015,0.000,0.000,1512.506,1500.000,14.13,51.827,4.04,0.000,0.000,1192.381,1192.381,33.82,41.715,7.917,0.000,0.000,1508.923,1500.000,15.66,48.043,6.116,0.000,0.000,1523.015,1500.000,16.50,43.226,7.135,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.003,-0.016,1500.909,1500.000,15.68,38.197,5.25,0.000,0.000,1512.238,1500.000,14.43,42.433,4.931,0.000,0.000,1523.182,1500.000,15.13,41.059,7.481,0.000,0.000,1525.426,1500.000,16.63,52.9,3.979,0.000,0.000,1512.356,1500.000,14.25,51.914,10.934,0.000,0.000,1502.909,1500.000,16.10,49.479,4.937,0.000,0.000,1512.446,1500.000,14.94,42.44,6.331,0.000,0.000,1542.009,1500.000,16.44,41.974,5.276,0.000,0.000,1524.573,1500.000,15.47
04:42.557,45.648,6.052,0.000,0.000,1512.506,1500.000,14.13,51.898,4.117,0.000,0.000,1192.381,1192.381,33.79,41.86,7.857,0.000,0.000,1508.923,1500.000,15.66,48.015,6.136,0.000,0.000,1523.015,1500.000,16.50,43.177,7.069,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.003,-0.015,1500.909,1500.000,15.68,38.209,5.276,0.000,0.000,1512.238,1500.000,14.43,42.436,4.915,0.000,0.000,1523.182,1500.000,15.13,41.144,7.448,0.000,0.000,1525.426,1500.000,16.63,53.064,4.195,0.000,0.000,1512.356,1500.000,14.25,51.954,10.924,0.000,0.000,1502.909,1500.000,16.10,49.58,4.975,0.000,0.000,1512.446,1500.000,14.94,42.544,6.283,0.000,0.000,1542.009,1500.000,16.44,41.978,5.316,0.000,0.000,1524.573,1500.000,15.47
04:42.657,45.667,6.08,0.000,0.000,1512.506,1500.000,14.13,51.909,4.147,0.000,0.000,1192.381,1192.381,33.79,41.937,7.867,0.000,0.000,1508.923,1500.000,15.66,47.973,6.178,0.000,0.000,1523.015,1500.000,16.50,43.164,6.992,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.002,-0.015,1500.909,1500.000,15.68,38.215,5.259,0.000,0.000,1512.238,1500.000,14.43,42.414,4.92,0.000,0.000,1523.182,1500.000,15.13,41.206,7.439,0.000,0.000,1525.426,1500.000,16.63,53.126,4.293,0.000,0.000,1512.356,1500.000,14.25,52.024,10.986,0.000,0.000,1502.909,1500.000,16.10,49.642,4.974,0.000,0.000,1512.446,1500.000,14.94,42.528,6.309,0.000,0.000,1542.009,1500.000,16.44,41.985,5.256,0.000,0.000,1524.573,1500.000,15.47
04:42.757,45.683,6.057,0.000,0.000,1512.506,1500.000,14.13,51.919,4.183,0.000,0.000,1192.381,1192.381,33.77,42.188,7.894,0.000,0.000,1508.923,1500.000,15.66,47.984,6.168,0.000,0.000,1523.015,1500.000,16.50,43.182,6.938,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.002,-0.014,1500.909,1500.000,15.68,38.215,5.242,0.000,0.000,1512.238,1500.000,14.43,42.417,4.915,0.000,0.000,1523.182,1500.000,15.13,41.327,7.462,0.000,0.000,1525.426,1500.000,16.63,53.191,4.37,0.000,0.000,1512.356,1500.000,14.25,52.154,11.184,0.000,0.000,1502.909,1500.000,16.10,49.676,4.955,0.000,0.000,1512.446,1500.000,14.94,42.571,6.307,0.000,0.000,1542.009,1500.000,16.44,41.993,5.246,0.000,0.000,1524.573,1500.000,15.47
04:42.857,45.691,6.069,0.000,0.000,1512.506,1500.000,14.13,51.952,4.201,0.000,0.000,1192.381,1192.381,33.75,42.381,7.886,0.000,0.000,1508.923,1500.000,15.66,47.96,6.206,0.000,0.000,1523.015,1500.000,16.50,43.209,6.878,0.000,0.000,1512.744,1500.000,14.83,36.105,-9.93,0.002,-0.013,1500.909,1500.000,15.68,38.201,5.173,0.000,0.000,1512.238,1500.000,14.43,42.398,4.857,0.000,0.000,1523.182,1500.000,15.13,41.52,7.579,0.000,0.000,1525.426,1500.000,16.63,53.3,4.51,0.000,0.000,1512.356,1500.000,14.25,52.287,11.432,0.000,0.000,1502.909,1500.000,16.10,49.71,4.936,0.000,0.000,1512.446,1500.000,14.94,42.569,6.282,0.000,0.000,1542.009,1500.000,16.44,42.066,5.205,0.000,0.000,1524.573,1500.000,15.47
