,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639
,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,NADER,NADER,NADER,NADER,NADER,NADER,NADER,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
03:48.948,-53.806,82.488,3.910,0.053,1300.297,1296.966,96.11,40.97,7.817,0.962,-1.061,1503.700,1500.000,14.72,48.497,8.484,0.176,-0.374,1503.127,1500.000,15.22,53.831,13.164,0.013,-0.047,1509.911,1500.000,15.28,40.237,-4.101,0.000,0.000,1130.762,1130.762,31.33,43.706,11.025,0.187,-0.385,1509.080,1500.000,14.36,45.43,3.407,0.011,-0.046,1522.373,1500.000,14.40,50.496,10.711,0.017,-0.059,1522.169,1500.000,14.97,51.238,8.692,0.018,-0.065,1532.554,1500.000,14.55,48.158,3.035,0.018,-0.061,1506.314,1500.000,15.32,42.481,9.593,0.052,-0.147,1522.056,1500.000,14.60,35.15,7.763,1.039,-1.003,1515.697,1500.000,14.04,43.425,5.257,0.023,-0.078,1530.069,1500.000,16.31,43.09,6.997,0.069,-0.183,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.048,-54.276,82.492,3.917,0.054,1300.297,1297.436,96.37,41.123,7.876,0.907,-1.031,1503.700,1500.000,14.72,48.475,8.216,0.166,-0.358,1503.127,1500.000,15.22,53.803,13.327,0.012,-0.045,1509.911,1500.000,15.28,40.261,-4.079,0.000,0.000,1130.762,1130.762,31.35,43.745,10.988,0.176,-0.369,1509.080,1500.000,14.36,45.476,3.398,0.010,-0.043,1522.373,1500.000,14.40,50.594,10.759,0.016,-0.056,1522.169,1500.000,14.97,50.984,8.567,0.017,-0.062,1532.554,1500.000,14.55,48.181,3.05,0.017,-0.058,1506.314,1500.000,15.32,42.469,9.599,0.049,-0.140,1522.056,1500.000,14.60,35.178,7.748,0.979,-0.980,1515.697,1500.000,14.04,43.389,5.259,0.022,-0.074,1530.069,1500.000,16.31,43.109,6.99,0.065,-0.174,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.148,-54.623,82.524,3.924,0.055,1301.440,1297.783,96.71,41.325,8.01,0.853,-1.002,1503.700,1500.000,14.72,48.293,7.987,0.156,-0.343,1503.127,1500.000,15.22,53.738,13.528,0.011,-0.042,1509.911,1500.000,15.28,40.316,-4.025,0.000,0.000,1130.762,1130.762,31.35,43.74,10.918,0.165,-0.353,1509.080,1500.000,14.36,45.48,3.419,0.010,-0.041,1522.373,1500.000,14.40,50.677,10.806,0.015,-0.053,1522.169,1500.000,14.97,50.301,8.492,0.016,-0.059,1532.554,1500.000,14.55,48.274,3.146,0.016,-0.055,1506.314,1500.000,15.32,42.444,9.606,0.046,-0.133,1522.056,1500.000,14.60,35.289,7.736,0.919,-0.957,1515.697,1500.000,14.04,43.361,5.273,0.021,-0.070,1530.069,1500.000,16.31,43.14,7.037,0.061,-0.166,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.248,-55.02,82.479,3.931,0.056,1301.440,1298.180,96.98,41.486,8.112,0.799,-0.973,1503.700,1500.000,14.72,48.373,7.983,0.146,-0.327,1503.127,1500.000,15.22,53.683,13.691,0.010,-0.040,1509.911,1500.000,15.28,40.361,-3.997,0.000,0.000,1130.762,1130.762,31.35,43.747,10.851,0.159,-0.343,1509.080,1500.000,14.36,45.523,3.432,0.009,-0.039,1522.373,1500.000,14.40,50.779,10.802,0.014,-0.052,1522.169,1500.000,14.97,50.101,8.495,0.015,-0.057,1532.554,1500.000,14.55,48.404,3.283,0.015,-0.053,1506.314,1500.000,15.32,42.452,9.599,0.044,-0.128,1522.056,1500.000,14.60,35.377,7.714,0.874,-0.931,1515.697,1500.000,14.04,43.352,5.264,0.020,-0.067,1530.069,1500.000,16.31,43.238,7.144,0.058,-0.159,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.348,-55.564,82.426,3.926,0.051,1301.440,1298.724,97.23,41.551,8.101,0.758,-0.944,1503.700,1500.000,14.72,48.426,7.943,0.138,-0.314,1503.127,1500.000,15.22,53.59,13.935,0.010,-0.038,1509.911,1500.000,15.28,40.356,-3.997,0.000,0.000,1130.762,1130.762,31.37,43.753,10.803,0.150,-0.330,1509.080,1500.000,14.36,45.561,3.406,0.009,-0.037,1522.373,1500.000,14.40,50.902,10.885,0.013,-0.049,1522.169,1500.000,14.97,49.999,8.491,0.015,-0.054,1532.554,1500.000,14.55,48.486,3.402,0.014,-0.051,1506.314,1500.000,15.32,42.475,9.592,0.042,-0.122,1522.056,1500.000,14.60,35.389,7.623,0.829,-0.906,1515.697,1500.000,14.04,43.36,5.251,0.019,-0.064,1530.069,1500.000,16.31,43.231,7.13,0.055,-0.152,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.448,-55.976,82.355,3.922,0.046,1302.799,1299.136,97.57,41.619,8.042,0.717,-0.915,1503.700,1500.000,14.72,48.652,8.037,0.131,-0.301,1503.127,1500.000,15.22,53.471,14.179,0.009,-0.036,1509.911,1500.000,15.28,40.363,-4.009,0.000,0.000,1130.762,1130.762,31.36,43.712,10.714,0.142,-0.316,1509.080,1500.000,14.36,45.622,3.391,0.008,-0.036,1522.373,1500.000,14.40,50.962,10.95,0.012,-0.047,1522.169,1500.000,14.97,50.413,8.477,0.014,-0.052,1532.554,1500.000,14.55,48.582,3.513,0.013,-0.048,1506.314,1500.000,15.32,42.441,9.577,0.039,-0.116,1522.056,1500.000,14.60,35.506,7.653,0.784,-0.881,1515.697,1500.000,14.04,43.353,5.262,0.017,-0.061,1530.069,1500.000,16.31,43.27,7.141,0.051,-0.145,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.549,-56.353,82.337,3.918,0.041,1302.799,1299.513,97.81,41.791,8.127,0.677,-0.886,1503.700,1500.000,14.72,48.727,8.101,0.124,-0.288,1503.127,1500.000,15.22,53.344,14.398,0.008,-0.034,1509.911,1500.000,15.28,40.363,-4.012,0.000,0.000,1130.762,1130.762,31.38,43.742,10.649,0.134,-0.303,1509.080,1500.000,14.36,45.73,3.37,0.007,-0.034,1522.373,1500.000,14.40,51.045,10.996,0.012,-0.045,1522.169,1500.000,14.97,51.366,8.645,0.013,-0.049,1532.554,1500.000,14.55,48.638,3.625,0.013,-0.046,1506.314,1500.000,15.32,42.425,9.574,0.037,-0.111,1522.056,1500.000,14.60,35.59,7.722,0.739,-0.856,1515.697,1500.000,14.04,43.331,5.296,0.016,-0.057,1530.069,1500.000,16.31,43.294,7.156,0.048,-0.138,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.648,-56.771,82.298,3.914,0.037,1302.799,1299.931,98.07,42.081,8.299,0.636,-0.857,1503.700,1500.000,14.72,48.849,8.137,0.116,-0.275,1503.127,1500.000,15.22,53.244,14.487,0.008,-0.033,1509.911,1500.000,15.28,40.319,-4.03,0.000,0.000,1130.762,1130.762,31.38,43.806,10.607,0.126,-0.289,1509.080,1500.000,14.36,45.893,3.284,0.007,-0.032,1522.373,1500.000,14.40,51.163,11.079,0.011,-0.042,1522.169,1500.000,14.97,52.234,8.784,0.012,-0.046,1532.554,1500.000,14.55,48.726,3.786,0.012,-0.043,1506.314,1500.000,15.32,42.432,9.573,0.035,-0.105,1522.056,1500.000,14.60,35.586,7.774,0.694,-0.831,1515.697,1500.000,14.04,43.301,5.299,0.015,-0.054,1530.069,1500.000,16.31,43.434,7.266,0.045,-0.131,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.748,-57.117,82.314,3.909,0.032,1302.799,1300.264,98.34,42.303,8.402,0.595,-0.828,1503.700,1500.000,14.72,48.954,8.158,0.109,-0.262,1503.127,1500.000,15.22,53.177,14.514,0.007,-0.031,1509.911,1500.000,15.28,40.283,-4.044,0.000,0.000,1130.762,1130.762,31.36,43.923,10.61,0.118,-0.276,1509.080,1500.000,14.36,46.001,3.224,0.006,-0.030,1522.373,1500.000,14.40,51.286,11.142,0.010,-0.040,1522.169,1500.000,14.97,52.833,8.877,0.011,-0.044,1532.554,1500.000,14.55,48.847,3.972,0.011,-0.041,1506.314,1500.000,15.32,42.426,9.57,0.032,-0.100,1522.056,1500.000,14.60,35.787,7.861,0.641,-0.798,1515.697,1500.000,14.04,43.304,5.282,0.015,-0.052,1530.069,1500.000,16.31,43.498,7.333,0.043,-0.125,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.848,-57.464,82.307,3.909,0.030,1303.948,1300.611,98.59,42.558,8.588,0.565,-0.801,1503.700,1500.000,14.72,49.072,8.183,0.103,-0.252,1503.127,1500.000,15.22,53.146,14.51,0.007,-0.029,1509.911,1500.000,15.28,40.278,-4.017,0.000,0.000,1130.762,1130.762,31.34,44.013,10.6,0.112,-0.265,1509.080,1500.000,14.36,46.019,3.214,0.006,-0.028,1522.373,1500.000,14.40,51.359,11.209,0.009,-0.038,1522.169,1500.000,14.97,52.899,8.903,0.010,-0.042,1532.554,1500.000,14.55,48.953,4.115,0.010,-0.039,1506.314,1500.000,15.32,42.4,9.558,0.031,-0.095,1522.056,1500.000,14.60,35.939,7.907,0.607,-0.774,1515.697,1500.000,14.04,43.302,5.263,0.014,-0.049,1530.069,1500.000,16.31,43.498,7.353,0.041,-0.120,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:49.948,-57.808,82.279,3.908,0.028,1303.948,1300.955,98.83,42.769,8.736,0.535,-0.774,1503.700,1500.000,14.72,49.09,8.166,0.097,-0.241,1503.127,1500.000,15.22,53.116,14.505,0.006,-0.028,1509.911,1500.000,15.28,40.218,-4.031,0.000,0.000,1130.762,1130.762,31.32,44.141,10.602,0.105,-0.254,1509.080,1500.000,14.36,46.071,3.165,0.005,-0.027,1522.373,1500.000,14.40,51.448,11.214,0.009,-0.036,1522.169,1500.000,14.97,52.947,8.919,0.010,-0.040,1532.554,1500.000,14.55,49.1,4.315,0.010,-0.037,1506.314,1500.000,15.32,42.359,9.512,0.029,-0.091,1522.056,1500.000,14.60,36.12,8.049,0.573,-0.749,1515.697,1500.000,14.04,43.309,5.224,0.013,-0.047,1530.069,1500.000,16.31,43.489,7.379,0.038,-0.114,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.048,-58.187,82.236,3.907,0.026,1303.948,1301.335,99.06,42.997,8.906,0.504,-0.747,1503.700,1500.000,14.72,49.18,8.237,0.092,-0.230,1503.127,1500.000,15.22,53.073,14.465,0.006,-0.026,1509.911,1500.000,15.28,40.173,-4.037,0.000,0.000,1130.762,1130.762,31.29,44.193,10.63,0.099,-0.243,1509.080,1500.000,14.36,46.089,3.113,0.005,-0.025,1522.373,1500.000,14.40,51.533,11.224,0.008,-0.035,1522.169,1500.000,14.97,53.076,9.102,0.009,-0.038,1532.554,1500.000,14.55,49.26,4.554,0.009,-0.035,1506.314,1500.000,15.32,42.338,9.513,0.027,-0.086,1522.056,1500.000,14.60,36.322,8.144,0.539,-0.725,1515.697,1500.000,14.04,43.332,5.185,0.012,-0.044,1530.069,1500.000,16.31,43.537,7.5,0.036,-0.109,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.148,-58.565,82.157,3.906,0.024,1305.020,1301.715,99.29,43.053,8.875,0.474,-0.720,1503.700,1500.000,14.72,49.371,8.409,0.086,-0.220,1503.127,1500.000,15.22,53.025,14.378,0.005,-0.025,1509.911,1500.000,15.28,40.184,-4.03,0.000,0.000,1130.762,1130.762,31.26,44.267,10.708,0.093,-0.231,1509.080,1500.000,14.36,46.141,3.043,0.005,-0.024,1522.373,1500.000,14.40,51.601,11.255,0.008,-0.033,1522.169,1500.000,14.97,53.122,9.157,0.009,-0.036,1532.554,1500.000,14.55,49.354,4.652,0.009,-0.033,1506.314,1500.000,15.32,42.335,9.505,0.025,-0.082,1522.056,1500.000,14.60,36.444,8.122,0.506,-0.700,1515.697,1500.000,14.04,43.375,5.167,0.011,-0.042,1530.069,1500.000,16.31,43.563,7.564,0.034,-0.103,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.248,-58.969,82.122,3.912,0.026,1305.020,1302.098,99.51,43.088,8.852,0.451,-0.696,1503.700,1500.000,14.72,49.465,8.44,0.082,-0.211,1503.127,1500.000,15.22,52.956,14.331,0.005,-0.024,1509.911,1500.000,15.28,40.135,-4.034,0.000,0.000,1130.762,1130.762,31.26,44.303,10.76,0.089,-0.222,1509.080,1500.000,14.36,46.171,3.023,0.004,-0.022,1522.373,1500.000,14.40,51.654,11.338,0.007,-0.031,1522.169,1500.000,14.97,53.14,9.203,0.008,-0.034,1532.554,1500.000,14.55,49.394,4.735,0.008,-0.032,1506.314,1500.000,15.32,42.308,9.501,0.024,-0.078,1522.056,1500.000,14.60,36.576,8.187,0.480,-0.678,1515.697,1500.000,14.04,43.373,5.189,0.011,-0.040,1530.069,1500.000,16.31,43.58,7.597,0.032,-0.099,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.348,-59.317,82.108,3.917,0.028,1305.020,1302.445,99.77,43.136,8.828,0.428,-0.673,1503.700,1500.000,14.72,49.581,8.461,0.078,-0.202,1503.127,1500.000,15.22,52.895,14.175,0.005,-0.022,1509.911,1500.000,15.28,40.08,-4.086,0.000,0.000,1130.762,1130.762,31.23,44.354,10.813,0.084,-0.213,1509.080,1500.000,14.36,46.189,3.047,0.004,-0.021,1522.373,1500.000,14.40,51.668,11.344,0.007,-0.030,1522.169,1500.000,14.97,53.227,9.345,0.008,-0.033,1532.554,1500.000,14.55,49.389,4.754,0.008,-0.030,1506.314,1500.000,15.32,42.301,9.527,0.023,-0.074,1522.056,1500.000,14.60,36.772,8.314,0.455,-0.655,1515.697,1500.000,14.04,43.371,5.195,0.010,-0.038,1530.069,1500.000,16.31,43.66,7.686,0.030,-0.094,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.448,-59.678,82.082,3.922,0.030,1306.157,1302.808,100.00,43.308,8.99,0.405,-0.649,1503.700,1500.000,14.72,49.719,8.524,0.074,-0.194,1503.127,1500.000,15.22,52.811,14.019,0.004,-0.021,1509.911,1500.000,15.28,40.063,-4.093,0.000,0.000,1130.762,1130.762,31.23,44.347,10.817,0.079,-0.204,1509.080,1500.000,14.36,46.186,3.062,0.004,-0.020,1522.373,1500.000,14.40,51.69,11.407,0.006,-0.029,1522.169,1500.000,14.97,53.28,9.424,0.007,-0.031,1532.554,1500.000,14.55,49.402,4.782,0.007,-0.029,1506.314,1500.000,15.32,42.289,9.508,0.021,-0.071,1522.056,1500.000,14.60,36.828,8.289,0.430,-0.633,1515.697,1500.000,14.04,43.377,5.164,0.010,-0.036,1530.069,1500.000,16.31,43.758,7.738,0.028,-0.090,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.548,-60.091,82.069,3.928,0.031,1306.157,1303.220,100.24,43.331,8.992,0.382,-0.625,1503.700,1500.000,14.72,49.822,8.52,0.069,-0.185,1503.127,1500.000,15.22,52.717,13.881,0.004,-0.020,1509.911,1500.000,15.28,40.097,-4.116,0.000,0.000,1130.762,1130.762,31.22,44.254,10.731,0.075,-0.195,1509.080,1500.000,14.36,46.163,3.088,0.003,-0.019,1522.373,1500.000,14.40,51.676,11.425,0.006,-0.027,1522.169,1500.000,14.97,53.328,9.538,0.007,-0.029,1532.554,1500.000,14.55,49.429,4.775,0.007,-0.027,1506.314,1500.000,15.32,42.293,9.51,0.020,-0.067,1522.056,1500.000,14.60,36.962,8.348,0.404,-0.610,1515.697,1500.000,14.04,43.38,5.123,0.009,-0.034,1530.069,1500.000,16.31,43.829,7.771,0.027,-0.085,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.648,-60.503,82.029,3.933,0.033,1306.157,1303.634,100.52,43.296,8.884,0.359,-0.601,1503.700,1500.000,14.72,49.915,8.511,0.065,-0.176,1503.127,1500.000,15.22,52.639,13.924,0.004,-0.019,1509.911,1500.000,15.28,40.117,-4.127,0.000,0.000,1130.762,1130.762,31.26,44.204,10.703,0.070,-0.186,1509.080,1500.000,14.36,46.12,3.146,0.003,-0.018,1522.373,1500.000,14.40,51.696,11.446,0.005,-0.026,1522.169,1500.000,14.97,53.417,9.653,0.006,-0.028,1532.554,1500.000,14.55,49.476,4.72,0.006,-0.026,1506.314,1500.000,15.32,42.292,9.521,0.019,-0.064,1522.056,1500.000,14.60,37.19,8.499,0.379,-0.588,1515.697,1500.000,14.04,43.404,5.11,0.008,-0.032,1530.069,1500.000,16.31,43.902,7.766,0.025,-0.081,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.748,-61.04,81.944,3.938,0.035,1307.345,1304.158,100.79,43.289,8.912,0.336,-0.577,1503.700,1500.000,14.72,50.023,8.543,0.061,-0.167,1503.127,1500.000,15.22,52.55,13.931,0.003,-0.018,1509.911,1500.000,15.28,40.14,-4.138,0.000,0.000,1130.762,1130.762,31.29,44.137,10.681,0.066,-0.177,1509.080,1500.000,14.36,46.125,3.158,0.003,-0.016,1522.373,1500.000,14.40,51.677,11.448,0.005,-0.024,1522.169,1500.000,14.97,53.499,9.794,0.006,-0.026,1532.554,1500.000,14.55,49.498,4.67,0.006,-0.024,1506.314,1500.000,15.32,42.295,9.535,0.018,-0.061,1522.056,1500.000,14.60,37.235,8.591,0.360,-0.568,1515.697,1500.000,14.04,43.381,5.084,0.008,-0.031,1530.069,1500.000,16.31,44.001,7.849,0.024,-0.077,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.848,-61.56,81.832,3.946,0.037,1307.345,1304.688,101.11,43.253,8.797,0.319,-0.556,1503.700,1500.000,14.72,50.134,8.562,0.058,-0.160,1503.127,1500.000,15.22,52.464,13.983,0.003,-0.017,1509.911,1500.000,15.28,40.125,-4.124,0.000,0.000,1130.762,1130.762,31.31,44.073,10.641,0.062,-0.169,1509.080,1500.000,14.36,46.052,3.218,0.003,-0.016,1522.373,1500.000,14.40,51.705,11.46,0.005,-0.023,1522.169,1500.000,14.97,53.56,9.81,0.006,-0.025,1532.554,1500.000,14.55,49.53,4.64,0.006,-0.023,1506.314,1500.000,15.32,42.341,9.567,0.017,-0.059,1522.056,1500.000,14.60,37.324,8.612,0.341,-0.548,1515.697,1500.000,14.04,43.367,5.048,0.007,-0.029,1530.069,1500.000,16.31,44.081,7.817,0.022,-0.074,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:50.948,-62.006,81.74,3.954,0.040,1308.420,1305.143,101.39,43.132,8.582,0.302,-0.535,1503.700,1500.000,14.72,50.281,8.619,0.055,-0.153,1503.127,1500.000,15.22,52.389,13.99,0.003,-0.016,1509.911,1500.000,15.28,40.154,-4.088,0.000,0.000,1130.762,1130.762,31.29,44.003,10.657,0.059,-0.162,1509.080,1500.000,14.36,45.997,3.254,0.003,-0.015,1522.373,1500.000,14.40,51.727,11.501,0.004,-0.022,1522.169,1500.000,14.97,53.653,9.899,0.005,-0.024,1532.554,1500.000,14.55,49.568,4.656,0.005,-0.022,1506.314,1500.000,15.32,42.393,9.62,0.016,-0.056,1522.056,1500.000,14.60,37.402,8.633,0.322,-0.527,1515.697,1500.000,14.04,43.383,5.08,0.007,-0.028,1530.069,1500.000,16.31,44.135,7.782,0.021,-0.070,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:51.049,-62.345,81.653,3.962,0.043,1308.420,1305.490,101.64,43.093,8.433,0.285,-0.515,1503.700,1500.000,14.72,50.409,8.655,0.051,-0.146,1503.127,1500.000,15.22,52.355,13.974,0.002,-0.015,1509.911,1500.000,15.28,40.136,-4.101,0.000,0.000,1130.762,1130.762,31.28,44.04,10.707,0.055,-0.154,1509.080,1500.000,14.36,45.955,3.263,0.002,-0.014,1522.373,1500.000,14.40,51.735,11.531,0.004,-0.021,1522.169,1500.000,14.97,53.725,9.905,0.005,-0.022,1532.554,1500.000,14.55,49.616,4.693,0.005,-0.021,1506.314,1500.000,15.32,42.422,9.62,0.015,-0.053,1522.056,1500.000,14.60,37.378,8.545,0.303,-0.507,1515.697,1500.000,14.04,43.394,5.172,0.006,-0.026,1530.069,1500.000,16.31,44.145,7.667,0.020,-0.067,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:51.148,-62.768,81.603,3.970,0.045,1308.420,1305.917,101.82,43.214,8.49,0.268,-0.494,1503.700,1500.000,14.72,50.545,8.708,0.048,-0.139,1503.127,1500.000,15.22,52.297,13.928,0.002,-0.014,1509.911,1500.000,15.28,40.103,-4.112,0.000,0.000,1130.762,1130.762,31.28,44.016,10.677,0.052,-0.147,1509.080,1500.000,14.36,45.921,3.275,0.002,-0.013,1522.373,1500.000,14.40,51.725,11.527,0.004,-0.020,1522.169,1500.000,14.97,53.814,9.976,0.005,-0.021,1532.554,1500.000,14.55,49.617,4.747,0.005,-0.020,1506.314,1500.000,15.32,42.434,9.626,0.014,-0.050,1522.056,1500.000,14.60,37.34,8.568,0.284,-0.487,1515.697,1500.000,14.04,43.371,5.199,0.006,-0.025,1530.069,1500.000,16.31,44.193,7.639,0.018,-0.063,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:51.248,-63.117,81.549,3.978,0.048,1309.649,1306.255,102.09,43.359,8.564,0.250,-0.473,1503.700,1500.000,14.72,50.771,8.8,0.045,-0.132,1503.127,1500.000,15.22,52.254,13.902,0.002,-0.013,1509.911,1500.000,15.28,40.105,-4.09,0.000,0.000,1130.762,1130.762,31.26,44.016,10.652,0.049,-0.140,1509.080,1500.000,14.36,45.86,3.294,0.002,-0.012,1522.373,1500.000,14.40,51.765,11.532,0.003,-0.019,1522.169,1500.000,14.97,53.916,10.046,0.004,-0.020,1532.554,1500.000,14.55,49.676,4.813,0.004,-0.019,1506.314,1500.000,15.32,42.435,9.622,0.013,-0.047,1522.056,1500.000,14.60,37.394,8.526,0.273,-0.475,1515.697,1500.000,14.04,43.392,5.196,0.006,-0.024,1530.069,1500.000,16.31,44.22,7.592,0.018,-0.061,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:51.348,-63.439,81.468,3.989,0.052,1309.649,1306.586,102.29,43.477,8.649,0.237,-0.455,1503.700,1500.000,14.72,50.858,8.81,0.043,-0.126,1503.127,1500.000,15.22,52.22,13.864,0.002,-0.012,1509.911,1500.000,15.28,40.198,-4.01,0.000,0.000,1130.762,1130.762,31.25,44.042,10.672,0.046,-0.134,1509.080,1500.000,14.36,45.874,3.248,0.002,-0.011,1522.373,1500.000,14.40,51.786,11.529,0.003,-0.018,1522.169,1500.000,14.97,53.963,10.076,0.004,-0.019,1532.554,1500.000,14.55,49.77,5.008,0.004,-0.018,1506.314,1500.000,15.32,42.433,9.609,0.012,-0.045,1522.056,1500.000,14.60,37.305,8.333,0.259,-0.457,1515.697,1500.000,14.04,43.404,5.221,0.005,-0.023,1530.069,1500.000,16.31,44.193,7.497,0.017,-0.058,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
03:51.448,-63.929,81.392,4.001,0.055,1309.649,1307.082,102.46,43.586,8.753,0.225,-0.438,1503.700,1500.000,14.72,50.82,8.68,0.040,-0.121,1503.127,1500.000,15.22,52.221,13.81,0.002,-0.011,1509.911,1500.000,15.28,40.223,-3.996,0.000,0.000,1130.762,1130.762,31.26,44.115,10.73,0.043,-0.128,1509.080,1500.000,14.36,45.876,3.235,0.002,-0.011,1522.373,1500.000,14.40,51.804,11.545,0.003,-0.017,1522.169,1500.000,14.97,54.024,10.16,0.004,-0.018,1532.554,1500.000,14.55,49.761,5.151,0.004,-0.017,1506.314,1500.000,15.32,42.41,9.651,0.011,-0.043,1522.056,1500.000,14.60,37.4,8.412,0.245,-0.440,1515.697,1500.000,14.04,43.411,5.261,0.005,-0.022,1530.069,1500.000,16.31,44.162,7.436,0.016,-0.055,1505.515,1500.000,15.05,0,0,0.000,0.000,8.000,8.000,.00
